"Control_328"	"Control_330"	"Control_327"	"DSS_334"	"DSS_339"	"RCE_322"	"RCE_318"	"RCE_319"	"RCE_plus_DSS_305"	"RCE_plus_DSS_313"	"RCE_plus_DSS_301"
"d__Bacteria|p__Firmicutes|c__Negativicutes|o__Acidaminococcales|f__Acidaminococcaceae|g__Phascolarctobacterium"	3.39231742277876	3.67000543133347	3.96481867492609	3.72670880569926	3.20454731831464	3.56133877144886	3.13646739641013	3.33454857225164	4.17475112282498	3.67767668812229	3.78747271605315
"d__Bacteria|p__Firmicutes|c__Tissierellia|o__Tissierellales|f__Peptoniphilaceae|g__Anaerococcus"	3.32912359629157	3.87234365093149	3.57655839950836	4.02021284675278	3.52699907867244	2.32547809765804	3.06949474474285	3.19936159925988	3.16244093475266	3.11400643469443	3.0952251502701
"d__Bacteria|p__Firmicutes|c__Tissierellia|o__Tissierellales|f__Peptoniphilaceae|g__Peptoniphilus"	2.62058641045188	2.95342908547613	3.17039596321375	3.53602073535395	3.15394610708051	2.36544104513678	2.42557741761124	2.88126304597365	3.61819844293376	3.23203756587454	3.30180548992454
"d__Bacteria|p__Firmicutes|c__Tissierellia|o__Tissierellales|f__Peptoniphilaceae|g__Finegoldia"	2.84465346348058	3.53340957846157	2.78177599712807	3.48765053219393	2.52755567910114	1.82850720754373	2.45008716881745	2.4859262079224	2.63940741811696	2.33901637303522	2.12784049060924
"d__Bacteria|p__Firmicutes|c__Tissierellia|o__Tissierellales|f__Peptoniphilaceae|g__Parvimonas"	3.02384674195437	3.8693198450806	2.65748470882296	3.68441613477637	2.88693048461224	1.77015698076594	2.54416304234512	2.39692216761639	2.22080348830396	2.37611809216861	2.42225184766746
"d__Bacteria|p__Firmicutes|c__Tissierellia|o__Tissierellales|f__Peptoniphilaceae|g__Murdochiella"	2.20685157044067	2.38299221110478	2.46150600560397	2.4054960191506	1.90013141214608	1.77758113218562	1.49074648015627	1.99661133615332	2.38538743024984	2.14199969227248	2.27769896754512
"d__Bacteria|p__Firmicutes|c__Tissierellia|o__Tissierellales|f__Tissierellaceae|g__Tissierella"	3.39689015256858	3.95310780037532	3.43674356536585	3.87734041258183	3.74779623747404	3.04752579891851	2.75557348296167	3.06803530761409	3.37505691591884	3.45128391164326	3.48807959220444
"d__Bacteria|p__Firmicutes|c__Tissierellia|o__Tissierellales|f__Tissierellaceae|g__Schnuerera"	2.02384674195437	2.61008685009207	2.21057352812832	2.27585976382858	1.74467640325083	1.47372806694514	2.09867736950227	1.78626642631789	2.30544117311479	1.9486589761663	1.62649267273115
"d__Bacteria|p__Firmicutes|c__Tissierellia|o__Tissierellales|f__Tissierellaceae|g__Keratinibaculum"	2.08746284125034	2.41652283747037	2.12848723157883	2.93156799925628	1.79837759844678	1.35964038999592	1.8264994413546	1.99661133615332	2.1353003730833	1.67263039496055	1.59048399606698
"d__Bacteria|p__Firmicutes|c__Tissierellia|o__Tissierellales|f__Tissierellaceae|g__Gudongella"	2.00599874062144	2.14869531704509	1.98982347975125	2.17473701570273	1.82449674237261	2.08936571473907	2.0025265586733	1.9052332549446	2.06767412936451	1.90362894712854	1.86908577728274
"d__Bacteria|p__Firmicutes|c__Tissierellia|o__Tissierellales|f__Gottschalkiaceae|g__Gottschalkia"	2.59693514238723	3.37613828765807	2.60037597056605	3.3449626600371	2.36503816084953	1.55373781969517	2.09350049490759	2.33561004957214	2.12646460649637	2.0982610818434	2.00816125818675
"d__Bacteria|p__Firmicutes|c__Limnochordia|o__Limnochordales|f__Limnochordaceae|g__Limnochorda"	1.32192809488736	1.59634549341237	1.88503454488165	1.23126861527923	1.39561693984882	1.91856421083094	1.75616658927466	1.72570393354482	2.49928014458872	1.95357664476834	2.18069611684579
"d__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Micrococcales|f__Microbacteriaceae|g__Curtobacterium"	13.3587999860259	12.7805653094276	11.3806060387986	5.62031006664356	13.4568921169643	10.12127767362	9.2421690349967	11.2214787738108	8.69536149257924	6.98033273059969	10.3579467293135
"d__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Micrococcales|f__Microbacteriaceae|g__Microbacterium"	5.06967352780681	4.69222820464334	5.08046248495081	4.89607467391976	4.99376969991841	5.52349296422774	5.32134198681387	5.33651611007198	5.17766290941091	5.04621383561231	5.05807980530945
"d__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Micrococcales|f__Microbacteriaceae|g__Rathayibacter"	2.94173234482082	2.69792790614806	2.67770352459412	3.05367756772058	3.44238489384977	3.01962130171662	2.79118292363824	2.92599550335456	2.91298319131474	2.99740682862734	3.06367825921095
"d__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Micrococcales|f__Microbacteriaceae|g__Leifsonia"	2.28786625881373	2.00179602949043	2.47601018172806	2.02137992979037	1.95633386296041	2.04083150340344	2.13440450145149	2.33561004957214	2.42556034331016	2.30093526856534	2.18069611684579
"d__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Micrococcales|f__Microbacteriaceae|g__Leucobacter"	2.63614122464672	2.46540136514112	2.20710001536581	2.53354279074968	2.98282325504061	2.46075812879253	2.46218764520717	2.66079436180562	2.41108111036726	2.69373955484523	2.52393769900379
"d__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Micrococcales|f__Microbacteriaceae|g__Salinibacterium"	2.95109039951905	2.8094073447644	2.16832901081939	2.91772600468033	3.47572999735574	2.04698832504198	2.14944937527268	2.68702187630622	1.60978623076235	2.71416764315512	2.46549520404595
"d__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Micrococcales|f__Microbacteriaceae|g__Agromyces"	1.98185265328974	1.70887965558123	2.08751384854486	2.39554316694095	2.56934405484115	2.41864290158974	2.09350049490759	2.2869006594544	2.11310865577824	2.0982610818434	1.99641512611312
"d__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Micrococcales|f__Microbacteriaceae|g__Aurantimicrobium"	1.64769825606912	1.12467813687731	1.94881665935299	0.662482297156651	0.965830733744083	1.37929259294679	1.13531666983395	0.878048857353008	1.25994643712337	1.15431161120458	1.23158667219192
"d__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Micrococcales|f__Microbacteriaceae|g__Cryobacterium"	1.75132088714328	1.76852418286499	1.74354404360526	1.58659064703206	2.04786257151059	1.70934692386054	1.46692349663867	1.80767369568272	2.47859890615144	1.95357664476834	2.14567506235107
"d__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Micrococcales|f__Microbacteriaceae|g__Clavibacter"	1.96962635095648	2.3045714865025	1.71936493355292	1.74391440088303	2.17511071707855	1.98420478454652	1.94620394802698	1.8392005396771	1.37631897530651	2.07136692917623	1.70075461866797
"d__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Micrococcales|f__Microbacteriaceae|g__Rhodoluna"	0.938599455335857	0.820956823519197	1.00926782868694	0.559274441025483	0.61310615959166	1.41781168503223	1.2606955638994	1.19475431555549	1.40582915571958	1.0107038696991	0.877524730184608
"d__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Micrococcales|f__Microbacteriaceae|g__Agrococcus"	1.21205047711499	1.12467813687731	1.31701880849055	1.15071897626578	1.54969761572137	1.49189540968601	1.22326485665907	1.48783713286685	1.05170324952467	1.17129767945436	1.20461596947048
"d__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Micrococcales|f__Microbacteriaceae|g__Microterricola"	1.25298074116987	1.00854565339333	1.1019573479008	1.43934958265986	1.51803746783252	1.03975135304695	1.18483708385013	1.17841335795158	1.29978943678856	1.26130614292145	1.52112851098902
"d__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Micrococcales|f__Microbacteriaceae|g__Mycetocola"	0.821029858954681	0.648251118708914	1.08691676129514	0.75879721165941	0.965830733744083	1.77015698076594	1.35023205261077	1.10249826034467	1.36884613919671	1.13712316649994	0.91127924651144
"d__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Micrococcales|f__Microbacteriaceae|g__Frondihabitans"	1.12653240592893	0.845783334903369	1.06405772489118	1.15071897626578	1.36034434009023	1.3093057874217	1.09443888713104	1.6566005464101	1.3837533031829	1.36829500446139	1.09138924654125
"d__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Micrococcales|f__Microbacteriaceae|g__Humibacter"	0.765534746362977	0.820956823519197	0.97699900622018	0.559274441025483	1.15610744836998	0.723446606069128	0.894640124983932	1.47451427813145	0.851784473567116	1.05713559939999	1.13489722649762
"d__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Micrococcales|f__Microbacteriaceae|g__Diaminobutyricimonas"	1.24285652389616	0.79569559523266	0.927200742942687	1.18579233748273	0.746590094328802	1.44604076189968	1.01999142442216	0.773137336373253	0.830180208770379	0.730333027603868	0.695780578338412
"d__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Micrococcales|f__Microbacteriaceae|g__Plantibacter"	0.807354922057604	0.689980565523603	0.840182231164654	0.947735955652867	1.01202062622938	1.03975135304695	1.2606955638994	1.2660811244544	0.914721416989057	0.851204819727555	1.09873230559556
"d__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Micrococcales|f__Microbacteriaceae|g__Microcella"	1.04730571477836	0.560986726993387	0.5750689593508	1.56010336866684	1.3721979524224	1.10021253837447	0.468372021914919	0.706321587979762	1.03291287663317	1.0107038696991	0.715020517033039
"d__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Micrococcales|f__Micrococcaceae|g__Arthrobacter"	4.67713234464902	4.5100836931306	4.54124003216168	4.63249429205593	4.61166944242428	4.59657840195079	4.30697817995568	4.43977464950378	4.47974671330117	4.58019286304352	4.59256797576431
"d__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Micrococcales|f__Micrococcaceae|g__Rothia"	3.13750352374994	2.90404922735161	3.05340809124294	3.08807322522454	3.06910090501573	3.22091823528806	2.92834310088655	3.31038151374744	3.28263851861119	2.90141647776627	3.13861932300248
"d__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Micrococcales|f__Micrococcaceae|g__Pseudarthrobacter"	2.92599941855622	2.82509834767231	3.0437039410645	3.04415284463468	3.00583262143528	3.24789410728562	2.9341466090108	2.84289640568347	3.2217184793973	2.94897913450582	3.00626681668005
"d__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Micrococcales|f__Micrococcaceae|g__Kocuria"	2.72973402493513	2.56220438884341	2.98000213888856	2.72850780986795	3.20122856402537	3.1368253790816	2.89599966366551	3.11171855564823	3.43532565523294	3.2116564360809	3.35182966908868
"d__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Micrococcales|f__Micrococcaceae|g__Glutamicibacter"	2.09873395358536	2.07711457871127	2.21403869795136	2.36526588113866	2.3885727154572	2.6904942812411	2.07785747089586	2.27157617137497	2.59846008479835	2.45105789425881	2.2905810927405
"d__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Micrococcales|f__Micrococcaceae|g__Micrococcus"	1.70781924850669	1.55177420373582	1.51541918848303	1.09029932340355	1.41866183588595	1.56235995825789	1.38454658408741	1.2660811244544	1.84340264279997	1.67263039496055	1.71515907393186
"d__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Micrococcales|f__Micrococcaceae|g__Paenarthrobacter"	1.62449086490779	1.22270836878713	1.34257176598779	0.834421923355575	0.851930267976615	1.536337397204	1.64732523188594	1.37764158503507	1.1421505164395	1.22922175972656	1.18405181382568
"d__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Micrococcales|f__Micrococcaceae|g__Sinomonas"	0.975752453753323	0.730536856394902	1.25108328636981	0.849082541562882	0.746590094328802	0.723446606069128	0.952971298451615	0.878048857353008	1.19381646908265	1.0752977960968	1.09873230559556
"d__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Micrococcales|f__Micrococcaceae|g__Nesterenkonia"	1.31227792485364	1.44208518587755	1.04083065525617	0.804646029916075	1.20994057708486	0.950608815274914	1.08403586658691	1.20285590606829	1.58420121129555	1.00123546896859	1.42509071459234
"d__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Micrococcales|f__Micrococcaceae|g__Neomicrococcus"	0.925999418556223	0.99750949293325	0.943991880458289	0.559274441025483	1.41866183588595	0.910651632863264	0.676568799201173	0.94719641408676	1.15957889648581	1.19640758477845	1.15616887470162
"d__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Micrococcales|f__Micrococcaceae|g__Psychromicrobium"	1.11547721741994	0.808381498390996	0.766579091705144	0.727401301078298	1.10018745373323	1.06424071748449	0.796108398351495	1.3340470474637	0.555253587489627	0.952938294984038	0.789512676427079
"d__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Micrococcales|f__Brevibacteriaceae|g__Brevibacterium"	3.71149490665009	3.16302715075311	3.37926060260206	3.4568734869557	3.40825081113533	3.49533274741183	3.53047321546208	3.64515889201058	3.4654175932109	3.56007667085188	3.54428824667156
"d__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Micrococcales|f__Dermabacteraceae|g__Brachybacterium"	2.57288966842058	2.47338917731589	2.79340428322931	2.38048394980087	2.66399400478238	2.86093265647922	2.90489275550062	2.93088122989846	2.7924787237812	2.61211910253204	2.94647568413912
"d__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Micrococcales|f__Dermabacteraceae|g__Dermabacter"	1.67807190511264	1.36689517698998	1.39846299220782	1.79023109161505	1.73552860111676	2.02843847076153	1.71630711323041	1.60862142939354	1.59064012888285	1.64249404746161	1.66162444021105
"d__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Micrococcales|f__Cellulomonadaceae|g__Cellulomonas"	2.62449086490779	2.3267860302802	2.66510000942023	2.30273567919569	2.63476991972956	3.09286640913963	2.80391694741538	2.91863574966812	2.61118349579213	2.44408615024047	2.60867525906245
"d__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Micrococcales|f__Ornithinimicrobiaceae|g__Ornithinimicrobium"	2.2829339632715	2.39985493551868	2.50175580661945	2.16305081053785	2.2857861154289	2.20950482765592	1.91719602934483	2.02430519636101	2.43632519424864	2.31628854131131	2.3065236583638
"d__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Micrococcales|f__Ornithinimicrobiaceae|g__Serinicoccus"	1.14839183989267	1.31449922186568	1.38007212388739	1.68792914208386	1.73552860111676	1.46455787849289	1.3415243587856	1.82352323446895	1.53830571525353	1.66665327641019	1.53201801882506
"d__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Micrococcales|f__Promicromonosporaceae|g__Cellulosimicrobium"	1.38773015328311	1.32336509730717	1.68481858771058	1.4585977357314	1.90829562973987	1.57945117003052	1.84510063818853	1.9395758812109	1.93733443939291	1.91375778461167	1.73414398841261
"d__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Micrococcales|f__Promicromonosporaceae|g__Xylanimonas"	1.58496250072116	1.29660232570155	1.45226945937715	1.16250509196816	1.33634087413215	2.08338748162908	1.69595664991842	1.45429643047276	1.32317754496353	1.41182508414419	1.29688670415164
"d__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Micrococcales|f__Promicromonosporaceae|g__Xylanimicrobium"	2.22753572461241	1.86882787745745	1.1819893883282	1.81284350248562	2.53284590189256	2.07738437282856	1.37604416356544	1.31174562272738	0.555253587489627	1.94372448751372	1.69107112290994
"d__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Micrococcales|f__Promicromonosporaceae|g__Isoptericola"	0.913288366806669	0.782897152098093	0.960589836693313	0.96129432736975	0.90184973443518	0.98948909439464	0.808799211626177	0.917966605240458	1.54495228412487	1.30813326571817	1.43672677575894
"d__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Micrococcales|f__Intrasporangiaceae|g__Janibacter"	1.65535182861255	1.34093505160459	1.61314053706908	1.75951910061162	1.79837759844678	1.81413940507939	1.66836831246089	1.87513170170441	1.49090206717792	1.91375778461167	1.61117030050174
"d__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Micrococcales|f__Intrasporangiaceae|g__Arsenicicoccus"	1.13750352374994	0.882239982058252	1.02513555544442	0.819610793640569	0.868762742679237	1.3296508457661	0.662653942814874	0.659994237302761	0.873069983364511	0.840625502386873	0.834189749551279
"d__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Micrococcales|f__Intrasporangiaceae|g__Phycicoccus"	0.900464326449086	0.906042461190685	0.822130481767396	1.13883578009497	1.98749311185121	1.57093087335746	1.27905292905559	1.11971686165056	0.92494905991214	1.23730999664796	1.32846079068683
"d__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Micrococcales|f__Ruaniaceae|g__Ruania"	1.76553474636298	1.46630220503357	2.19662901526871	1.59531276541382	1.95633386296041	2.26865648533819	1.8389268489522	1.62680109636481	1.95740292348449	1.86760729741388	2.00425649726749
"d__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Micrococcales|f__Dermatophilaceae|g__Mobilicoccus"	1.25298074116987	1.1448243192436	1.37388936532297	0.695306924926042	0.592987369729756	1.39868068975258	1.49860085052831	1.12824970632706	1.36133439384659	0.741749523365563	1.08400862134668
"d__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Micrococcales|f__Dermacoccaceae|g__Yimella"	1.90689059560852	1.59634549341237	1.13888677974905	2.31334740706898	2.59990969176116	0.73874168747639	0.833850761641513	1.34140489935797	1.49777012693993	1.93380458704309	1.80319202249912
"d__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Micrococcales|f__Dermacoccaceae|g__Dermacoccus"	0.963474123974886	0.717144371818104	0.968817751005399	0.727401301078298	1.05677744807351	1.65395075736977	1.05236900073427	0.917966605240458	0.751911028377746	0.764315011023116	0.992364074562658
"d__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Micrococcales|f__Bogoriellaceae|g__Georgenia"	1.54432051622381	1.75548130916452	1.66975596394392	1.26445913431229	1.33634087413215	1.77758113218562	1.49860085052831	1.82352323446895	1.77154565783938	1.61171472923605	1.87337350520825
"d__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Micrococcales|f__Sanguibacteraceae|g__Sanguibacter"	1.39689015256858	1.41745471071251	1.44638910852722	0.906279128609412	0.868762742679237	1.65395075736977	1.73637450398372	1.70873591219352	1.67183144923069	1.29269249071523	1.66657414860757
"d__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Micrococcales|f__Beutenbergiaceae|g__Beutenbergia"	0.793549122532574	0.560986726993387	0.698944301501247	1.06540469515086	1.10018745373323	1.03975135304695	0.997995510572852	0.994634044700244	1.04233865475004	0.829968033216331	0.877524730184608
"d__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Micrococcales|f__Kytococcaceae|g__Kytococcus"	0.951090399519054	0.717144371818104	0.985134128546567	1.15071897626578	1.38395496509622	1.55373781969517	0.821379361627864	0.694878469507107	1.04233865475004	1.19640758477845	1.03125916932748
"d__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium"	8.89628194150098	7.55904395170544	8.98276474397935	7.16467848788115	8.38836935617435	9.23586050608715	9.201844664507	7.91933838620096	7.4291206208733	8.35334336227085	7.4477151737955
"d__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Parascardovia"	2.04147663597616	2.06130261982039	2.24824019062419	1.84976064882165	2.16832825410992	0.897082804500573	0.929921063501905	1.43379121915917	1.68993636025189	1.98273575454298	1.94845023381677
