Sample_ID,Control_327,Control_328,Control_330,DSS_334,DSS_339,DSS_treatedp,D_Control,D_DSS,D_RCE,D_RCE_plus_DSS,RCE_318,RCE_319,RCE_322,RCE_plus_DSS_301,RCE_plus_DSS_305,RCE_plus_DSS_313,Start
X1882,7.9161399999999995,3.0693099999999998,4.12831,5.92033,2.7205,2.9616700000000002,2.9494700000000003,3.65142,2.80133,4.3308,1.33774,9.15085,4.22031,9.21137,12.2666,9.73478,4.92521
X1883,152.58,122.40100000000001,97.6126,154.933,108.564,83.9053,132.909,147.477,136.398,169.354,119.87100000000001,126.14399999999999,90.9724,169.365,193.576,147.42700000000002,121.557
X1884,0.0,0.0,0.0,0.0,8.8813,0.0,0.0,0.946859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
X1885,0.0,0.0,0.0,1.79272,0.0,0.0,0.0,0.7768619999999999,0.0,0.0,0.0,0.0,0.0,2.86125,8.36309,0.0,1.0947799999999999
X1886,23.6544,39.7166,28.7126,23.9814,5.51823,13.0559,41.5876,19.717,11.4575,34.5465,28.6164,25.764,9.87875,21.5776,42.8232,17.0624,24.4373
X1887,1.06059,0.956227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
X1888,97.9888,46.0555,45.8117,56.6915,28.4338,28.0288,46.2998,54.4076,43.0724,66.1801,41.7736,68.6691,50.4154,100.296,89.0534,75.4234,47.5039
X1889,17.6863,10.6104,34.8079,7.5494699999999995,33.5983,12.515,11.895,24.9934,4.10685,18.3406,4.53029,9.24662,3.89623,16.331,24.971,27.7044,18.6156
X1890,0.0,0.0,0.0,0.0,8.23748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
X1891,2.7053,8.68988,0.0,1.19232,7.022419999999999,0.0,7.95079,3.6376,2.56823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
X1892,0.0,0.0,0.0,0.0,7.61655,0.0,0.0,0.32860500000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
X1893,0.0,0.0,0.0,0.0,5.70533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
X1894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32823800000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
X1895,40.7499,83.5352,49.8663,65.0901,19.8001,23.7817,81.7104,45.0003,25.5638,66.5386,44.6999,42.6908,19.4904,42.6438,107.693,34.211999999999996,46.6292
X1896,0.0,0.0,0.0,11.3086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.710569
X1897,0.0,0.0,0.0,0.0,1.33822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.18,0.0,0.0
X1898,0.0,0.0,0.0,2.5131799999999997,0.0,0.0,0.0,0.823953,0.244569,0.25500900000000004,0.0,0.0,0.3077,1.8372700000000002,9.52373,0.0,1.38103
X1899,33.2957,60.1598,40.0199,32.5927,7.5208,17.7976,66.3596,30.6515,15.3919,50.3711,36.2628,33.3957,13.6106,29.4454,61.1685,25.5511,35.6925
X1900,3.94438,19.8332,4.27338,2.16193,6.94653,1.09582,9.1634,4.69428,4.77415,4.75328,0.7476010000000001,1.51043,2.70447,3.38458,2.90938,1.48701,2.85128
X1901,3.12751,0.0,0.0,6.53017,22.0095,0.0,2.1925,5.812869999999999,5.96331,2.47654,0.0,0.0,0.0,2.1873299999999998,0.0,0.0,0.0
X1902,0.0,0.0,0.0,0.0,10.0535,0.0,0.0,1.28657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
X1903,2.9959,0.0,0.0,1.45297,2.15687,0.0,2.05343,1.29403,0.0,2.11689,0.0,0.0,0.0,2.00664,0.0,0.0,0.0
X1904,0.526334,0.0,0.0,0.0,0.0,0.556171,0.0,1.95805,0.0,1.8667599999999998,0.0,0.87187,0.0,0.0,2.69212,0.0,0.0
X1905,0.47623999999999994,0.0,0.0,0.0,0.0,0.555164,0.0,1.43055,0.0,1.7371900000000002,0.0,0.846088,0.0,0.0,2.64983,0.0,0.0
X1906,55.5258,10.5525,20.8023,30.7581,15.8832,9.44373,22.1022,11.3116,15.3486,27.3006,5.83643,28.7958,6.70453,45.3897,34.4454,15.3868,13.2872
X1907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9012549999999999,0.0,0.0,0.0,0.6797529999999999,2.93495,0.0,0.0
X1908,0.0,0.0,0.0,0.0,8.46136,0.0,0.0,0.8409709999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
X1909,54.3969,10.478,20.1452,29.3404,4.22931,8.53552,21.7529,10.1275,15.215,25.7705,5.81048,28.5252,6.686310000000001,44.0831,29.6825,15.3325,13.203
X1910,3.01317,0.499487,1.87448,0.0,0.0,0.0,0.0,0.0,0.655251,0.0,0.0,1.26919,0.9099149999999999,0.0,0.0,3.0457799999999997,5.77283
X1911,3.00978,0.49931899999999996,1.8719,0.0,0.0,0.0,0.0,0.0,0.6550050000000001,0.0,0.0,1.2686600000000001,0.9095790000000001,0.0,0.0,3.04365,5.756880000000001
X1912,25.6208,17.3792,23.193,56.7064,43.0847,35.8068,39.8529,57.1453,40.9617,82.9781,27.82,29.8484,19.9954,42.0621,55.8124,46.1444,33.7385
X1913,0.0,0.0,0.0,0.0,4.8274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
X1914,10.2706,4.56111,8.85967,6.6728,6.94578,3.5305,10.0053,11.2982,5.90057,22.0444,9.638630000000001,17.2133,7.37374,15.8611,7.403580000000001,12.9152,10.642000000000001
X1915,0.0,0.0,0.874341,1.14586,13.3886,0.0,1.0822399999999999,2.8905,1.0097200000000002,0.641567,0.0,0.7042609999999999,0.0,1.28043,0.0,0.0,0.0
X1916,0.0,0.0,0.853402,1.1044200000000002,2.5523599999999997,0.0,1.05861,2.06428,0.989209,0.6376689999999999,0.0,0.699755,0.0,1.26489,0.0,0.0,0.0
X1917,3.66112,1.8623599999999998,2.64439,0.0,3.38692,5.83138,1.64533,0.0,2.77618,10.5589,1.70523,5.581119999999999,0.0,9.75278,11.0988,7.16167,2.5009
X1918,3.31375,1.8138,2.43824,0.0,1.69797,0.0,1.58572,0.0,2.68233,3.77308,1.68078,5.28106,0.0,4.46756,8.201260000000001,6.583130000000001,2.4199599999999997
X1919,65.5222,43.0589,44.3432,39.7858,28.868000000000002,27.2347,43.4822,47.8753,43.7394,49.6639,64.6317,50.7971,36.5543,59.2453,86.639,40.9993,46.4992
X1920,0.0,0.0,0.0,0.0,0.0,0.0,1.7848,0.0,3.9450199999999995,0.656972,0.0,0.0,0.35381799999999997,0.0,0.0,0.0,0.620332
X1921,0.0,0.0,0.0,0.0,0.0,0.0,0.9283520000000001,0.0,2.3445,0.17038699999999998,0.0,0.0,0.27642,0.0,0.0,0.0,0.5555329999999999
X1922,0.0,0.0,0.0,0.0,8.91319,0.0,0.0,1.44737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
X1923,1.32287,0.464291,1.15182,0.0,0.41879099999999997,0.0,0.0,1.02797,0.0,0.0,0.0,0.0,0.0,0.606375,0.0,0.0,0.0
X1924,28.3114,15.7787,10.6615,2.9201799999999998,6.8735,2.08343,16.8674,8.27534,13.5741,10.2625,4.11964,12.966,2.3994400000000002,16.5363,13.4841,9.64918,9.812619999999999
X1925,32.3645,55.3811,39.9434,41.3172,9.33026,20.8551,56.9655,27.2991,18.6761,44.6855,40.6093,36.9837,17.3604,39.5554,68.5651,25.7797,34.8431
X1926,0.0,0.0,0.0,1.7652299999999999,0.624966,0.0,0.0,0.925901,0.0,0.0,0.0,0.0,0.635675,2.39977,8.79561,0.0,1.36658
X1927,29.2975,46.4272,33.1935,27.6498,5.0935,15.9995,49.4344,22.0959,13.8818,37.7572,33.6452,26.1439,13.402999999999999,22.6739,45.0502,18.7405,28.1999
X1928,0.431778,2.5053799999999997,0.0,4.6918,2.00141,1.45007,2.8017,3.6008199999999997,2.22476,4.45275,0.903517,2.5987299999999998,0.0,2.3999599999999996,1.69235,3.54779,1.39931
X1929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.23076,0.0,0.0,0.0,0.0,1.29872,2.2427,0.0,0.0
X1930,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.952318,0.0,0.0,0.0,0.0,0.9952,1.26314,0.0,0.0
X1931,39.4896,17.5107,26.8962,34.0237,43.7129,18.8942,13.6432,31.1147,9.61683,37.0554,15.8936,45.6649,17.44,43.3102,73.624,60.2344,10.9409
X1932,27.6283,16.0533,18.7882,32.3697,36.4818,17.9234,13.107999999999999,29.2168,9.4836,33.0114,13.7513,41.6289,14.5802,38.1808,55.943000000000005,55.9955,10.1289
X1933,3.61971,3.23227,2.23465,1.4125299999999998,2.49965,0.0,5.27191,4.31271,2.65731,2.73123,5.12936,3.03065,7.39416,3.10352,1.1256,4.96163,4.68429
X1934,3.53481,1.05607,2.15666,1.3728200000000002,1.89306,0.0,3.4982900000000003,1.42503,2.5405900000000003,2.03713,1.62513,2.98848,2.54026,3.02277,1.10701,4.735119999999999,2.67253
X1935,0.8889020000000001,0.0,0.581735,21.1883,57.6456,8.683119999999999,2.61626,20.4419,0.0,10.5047,2.45447,3.51444,0.936423,7.22867,6.55864,7.4877199999999995,3.17557
X1936,0.0,0.0,0.0,0.0,19.1437,0.0,0.0,2.05105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
X1937,0.886819,0.0,0.580002,18.4927,11.2718,7.495410000000001,2.00477,11.1804,0.0,6.911289999999999,1.89228,3.47793,0.7704840000000001,5.9459800000000005,6.40154,6.390619999999999,2.5623400000000003
X1938,7.93014,6.927860000000001,2.51879,5.88325,4.52046,6.5266,1.69448,22.5216,14.1254,6.20903,7.52111,6.2976,12.3613,4.91172,3.63412,8.42567,3.83483
X1939,255.01,147.671,156.447,197.638,91.8056,106.64,164.989,166.945,138.358,205.997,174.843,207.75599999999997,144.546,267.276,311.683,210.796,150.457
X1940,1.31273,0.908861,0.0,0.0,0.682297,1.3655899999999999,0.0,3.22474,2.49715,0.598245,1.7271900000000002,0.6327689999999999,1.83572,0.0,0.0,1.0606,0.8412350000000001
X1941,0.0,0.0,0.0,0.0,0.0,0.619325,0.0,0.0,0.0,0.715084,0.0,0.0,0.0,0.0,0.0,0.0,0.0
X1942,0.0,0.0,0.0,0.0,11.4602,0.0,0.0,1.5184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
X1943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.30911,0.0,0.0,0.0,0.0,0.518066,0.0,1.4062299999999999,0.0
X1944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1012,0.0,1.2770299999999999,0.0,0.0,0.0,0.0,0.0
X1945,27.0245,45.3068,32.0097,26.059,5.862769999999999,15.193,46.9579,21.1721,11.5107,37.6165,31.1305,25.4094,11.3777,22.4196,46.4479,19.0195,27.2484
X1946,0.0,0.0,0.0,2.87853,0.0,0.0,0.0,0.0,0.0,0.612006,0.0,1.45315,0.0,1.41249,3.46668,2.2380400000000003,0.900832
X1947,0.0,0.563685,0.0,0.0,0.0,1.17921,1.6553799999999999,0.9087569999999999,0.0,1.49205,1.1250200000000001,0.8599969999999999,0.0,0.0,1.0097,0.0,0.0
X1948,0.0,1.1285100000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9105540000000001,0.0,4.08978,0.0,0.0,0.0,0.657554
X1949,0.0,0.0,0.9684860000000001,0.0,0.0,0.6495989999999999,0.0,0.0,1.45971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
X1950,189.822,72.5454,97.8467,121.949,48.2698,68.4163,83.5505,107.34100000000001,86.9974,122.18299999999999,104.18,142.996,100.33200000000001,198.21099999999998,202.722,157.876,86.5126
X1951,0.0,0.0,0.0,0.0,0.0,0.32933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
X1952,36.1568,37.8052,27.160999999999998,7.1985,13.9383,18.5675,50.4908,21.0666,34.8337,41.9705,43.0119,31.5904,27.57,23.3335,23.3551,15.6568,41.393
X1953,3.4939699999999996,4.47745,1.41908,3.6551,4.64624,2.74391,8.167710000000001,8.14408,5.78311,15.6452,9.07827,14.2784,13.2516,9.542910000000001,4.8927,8.70688,9.746410000000001
X1954,60.6522,90.1461,60.1116,121.449,95.6489,66.7774,109.64299999999999,130.566,73.1705,140.029,76.2835,64.7425,42.5019,75.3865,102.84899999999999,84.3618,75.6444
X1955,1.29962,2.23895,0.0,14.4215,42.4947,3.15712,3.489,35.7763,7.17342,37.5655,4.09397,2.6644,0.0,3.87469,9.968810000000001,3.51379,1.23587
X1956,0.73183,0.5766359999999999,0.0,15.7476,8.207289999999999,7.33053,2.3382400000000003,16.6989,11.1943,11.0782,2.95498,0.0,0.675513,5.44979,3.76344,7.85186,2.4328
X1957,0.0,0.0,0.0,0.0,5.7701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
X1958,23.9135,43.6458,31.7802,28.9376,5.67286,15.3495,45.9745,24.0202,12.744000000000002,36.4406,32.6144,29.1089,12.1599,21.8154,44.5671,16.9963,29.2067
X1959,0.0,0.0,0.394942,6.95325,1.00201,1.16226,3.22451,3.11222,2.40572,1.71196,0.857275,0.0,2.9456,0.993007,0.0,1.34669,0.0
X1960,3.64071,1.53385,1.00994,0.0,4.278519999999999,0.0,0.707242,4.21055,0.5876279999999999,1.1447200000000002,0.0,0.799822,1.1364100000000001,2.59788,0.493051,2.19978,0.0
X1961,6.47227,5.58756,1.9979,4.681430000000001,8.76169,5.31481,2.5223,19.2196,12.4359,4.914569999999999,6.292999999999999,5.10952,11.3336,3.92553,2.86444,6.8691699999999996,3.06765
X1962,0.0,0.0,0.0,2.29588,0.0,0.0,0.0,3.22891,0.0,2.20193,0.0,0.0,1.99754,1.09353,2.7612200000000002,2.78475,0.0
X1963,0.313306,0.0,0.255432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.361673,0.0,0.0,0.0
X1964,0.313306,0.0,0.255432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.361673,0.0,0.0,0.0
X1965,154.161,194.68900000000002,118.912,260.08,188.81599999999997,156.55100000000002,210.063,243.083,231.783,276.08299999999997,171.644,209.817,130.784,207.136,234.09799999999998,190.715,176.204
X1966,0.0,0.0,0.0,5.34669,11.5992,12.3347,0.0,6.67921,2.2851,11.702,9.60442,13.1325,1.70763,4.841130000000001,2.3267,9.28588,5.03014
X1967,0.781713,2.0762400000000003,1.95692,11.6799,42.3455,9.93821,4.26471,36.8544,6.7581,40.147,2.10795,3.8456900000000003,1.60027,7.26783,11.5128,9.98615,2.5888299999999997
X1968,0.0,0.0,0.0,0.0,0.0,0.0,0.182546,0.0,0.45956899999999995,0.0,0.12324700000000001,0.0,0.0,0.0,0.0,0.0,0.0
X1969,0.543279,0.455801,0.0,10.3925,6.18076,6.45559,2.5608400000000002,14.1353,9.16589,8.50436,2.79623,0.0,0.0,5.07016,3.08819,6.222090000000001,3.44979
X1970,0.0,0.27018000000000003,0.0,0.0,0.469396,0.0772916,2.64954,0.0,6.565180000000001,1.1365,0.137738,0.0,0.48733699999999996,0.812399,0.138415,0.177095,1.10117
X1971,0.0,0.122682,0.0,0.100721,0.363269,0.0,2.7397,0.0,8.2571,0.980712,0.15494000000000002,0.0,0.430817,0.864505,0.5181319999999999,0.194547,1.16977
X1972,0.0,0.0,0.0,0.0,20.2684,0.0,0.0,2.15437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
X1973,0.0,0.0,0.0,0.747047,0.0,0.0,0.0,0.724845,0.0,0.172566,0.156505,0.0,0.0,0.7938430000000001,3.8895699999999995,0.0,0.557096
X1974,41.1395,68.7089,45.4562,40.7194,8.84727,23.7993,69.4031,34.3512,19.9413,54.0528,46.0798,42.8403,20.3713,36.9843,72.0239,26.4318,43.6405
X1975,1.72827,1.2999100000000001,0.593902,0.0,0.0,0.0,0.0,0.7507159999999999,0.48576899999999995,0.702727,0.0,0.0,0.0,0.0,0.0,0.0,0.0
X1976,1.43313,0.8368979999999999,0.0,7.3997399999999995,0.871707,1.155,2.3043099999999996,3.94015,4.77869,1.96023,1.69425,0.684585,3.04918,1.66986,1.36876,2.8942,2.38674
X1977,3.7053599999999998,1.92973,0.470787,3.9668300000000003,1.6547599999999998,0.0,3.7089999999999996,0.0,14.5304,0.419838,7.37922,8.52454,6.22043,3.10637,2.81324,5.41371,6.00839
X1978,78.2425,77.6049,48.4689,110.039,46.9518,65.9653,77.9153,93.2964,96.7777,92.2809,55.9617,107.95299999999999,66.5012,106.02799999999999,87.6921,88.5814,65.1085
X1979,1.3302,0.0,0.870826,28.3617,75.8056,11.3724,3.0243,27.2676,0.0,12.9831,2.86847,5.24872,1.1578600000000001,8.93476,9.719339999999999,9.62549,3.8747
X1980,0.0,0.0,0.0,0.0,9.557960000000001,0.0,0.0,1.19065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
X1981,1.32399,0.0,0.865885,26.469,15.5812,10.8319,2.98581,16.1343,0.0,10.0916,2.82172,5.18458,1.15293,8.74206,9.32733,9.35945,3.8061
X1982,13.4625,2.5409,2.5836799999999998,15.43,21.8961,9.046,5.22015,27.6536,0.0,19.7932,5.5831800000000005,0.0,6.2692,6.76007,8.567210000000001,1.31371,0.0
X1983,0.0,0.0,0.0,1.5211700000000001,0.0,0.0,0.0,1.8125,0.0,1.54267,0.0,0.0,0.0,0.0,0.0,0.0,0.0
X1984,178.35,164.606,131.981,299.376,182.86599999999999,163.054,194.41400000000002,245.524,234.062,251.7,219.05900000000003,230.91400000000002,186.329,266.916,291.79900000000004,215.86599999999999,204.109
X1985,0.0,0.0,0.0,0.0,10.0633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
X1986,87.5252,85.5901,64.3446,194.482,100.197,113.015,98.516,151.379,134.381,152.864,126.52799999999999,152.789,129.378,175.016,165.888,155.645,127.86
X1987,2.8292599999999997,1.6509200000000002,1.0560399999999999,0.0,0.0,0.0,1.83381,1.39815,0.0,0.0,0.0,0.9636809999999999,0.0,0.7839689999999999,0.562171,0.0,0.0
X1988,1.32486,1.0519399999999999,0.658499,0.0,0.0,0.0,0.626512,0.9461290000000001,0.0,0.0,0.0,0.0,0.0,0.45733999999999997,0.0,0.0,0.0
X1989,6.2981300000000005,3.21062,2.4121,0.7066140000000001,10.0563,2.53726,1.49204,11.6268,4.309159999999999,1.89421,4.49671,4.13734,5.52886,1.39219,0.0,2.57721,2.45739
X1990,0.9544459999999999,0.92648,0.22669499999999998,0.0,0.587199,1.33348,0.0,2.49353,2.30156,0.722457,1.79055,0.75413,1.8389400000000002,0.0,0.0,0.9695940000000001,0.7285590000000001
X1991,0.0,0.0,0.0,0.0,7.713610000000001,0.0,0.0,1.70944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
X1992,2.99262,0.0,1.8737599999999999,0.704494,0.0,0.0,1.4808299999999999,0.455714,0.0,0.0,0.0,2.31108,1.03671,0.0,0.0,0.0,0.0
X1993,33.7173,51.0947,39.3305,44.873000000000005,12.6944,19.0673,54.3757,27.8741,20.53,43.3276,48.0035,41.8912,16.887,50.5001,69.6006,29.9813,35.9305
X1994,0.0,0.0,0.0,0.0,3.1320200000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
X1995,22.7671,38.8399,28.2514,23.7626,5.15755,12.8189,41.6572,20.4921,11.1721,34.5456,30.3202,24.0109,11.095,20.9078,40.8754,17.9286,24.4396
X1996,2.70205,1.92153,6.83166,2.49662,1.7291299999999998,3.32714,4.28156,0.762317,3.20949,3.19984,7.243010000000001,10.3126,1.03196,15.9461,11.366,4.19321,4.4537
X1997,2.37245,8.74032,3.42636,2.96981,0.0,1.15945,6.739560000000001,0.25106300000000004,1.55946,1.4594,3.7143300000000004,3.4112699999999996,0.0,5.743180000000001,5.02104,3.83795,2.09686
X1998,25.9246,32.7549,12.3952,47.6584,51.871,18.4564,46.4495,73.0315,57.1662,68.4287,42.6933,29.6682,34.977,45.3839,35.5745,57.1577,50.8487
X1999,0.0,0.0,0.0,0.0,14.4093,0.0,0.0,2.4152099999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
X2000,12.7487,12.6582,5.98688,20.7767,7.48402,11.4072,13.1253,21.5955,9.99356,24.7213,12.2244,13.4361,15.3194,21.0589,19.4632,23.8995,10.8839
X2001,0.0,0.0,0.0,0.0,11.8507,0.0,0.0,2.8431900000000003,0.0,0.534774,0.0,0.0,0.0,0.0,0.0,0.0,0.0
X2002,0.0,0.0,0.0,0.0,10.8432,0.0,0.0,1.4222299999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
X2003,0.0,0.0,0.0,0.0,0.5361779999999999,0.0,0.0,0.0,0.0,0.44373199999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0
X2004,207.197,51.7359,89.9672,82.4243,72.898,46.2857,65.0118,63.2571,44.04600000000001,85.2097,43.9864,87.2143,59.4316,131.085,166.50799999999998,87.4018,59.4872
X2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.70655,0.0,0.480504,0.0,0.7992819999999999,1.9225,0.0,0.0
X2006,0.36348600000000003,0.0,0.0,0.0,0.0,0.9159079999999999,0.0,0.629648,0.0,0.721917,0.0,0.0,0.0,0.0,0.364275,0.0,0.0
X2007,1.23651,0.0,0.260343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.409497,1.0789799999999998,0.0,0.0
X2008,0.0,0.0,0.0,0.0,18.5009,0.0,0.0,2.22447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
X2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.742274,1.8488,0.37998000000000004,1.0291299999999999,0.0,0.0,0.8522959999999999,0.0,1.01599,0.0
X2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6705,0.0,0.0
X2011,0.0,0.8176359999999999,0.558465,0.0,0.0,1.28292,2.0009200000000003,1.5064899999999999,0.0,2.50185,1.18652,0.779224,0.47386300000000003,0.0,1.6719700000000002,0.0,0.618343
X2012,0.802925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
X2013,0.0,0.77927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.44807,0.0,3.78545,0.0,0.0,0.0,1.1120700000000001
X2014,0.0,0.0,0.977397,0.0,0.0,0.633269,0.0,0.0,2.03323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
X2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45331899999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0
X2016,0.8850950000000001,1.2927,0.0,0.0,1.9327299999999998,0.0,0.0,1.24858,0.8379190000000001,0.716316,0.0,0.0,0.0,0.0,0.0,0.0,0.0
X2017,1.10389,1.63707,1.3659999999999999,0.0,0.0,0.0,0.928507,1.11774,0.838765,0.474117,0.0,0.760143,0.41510699999999995,0.798397,0.0,0.0,0.0
X2018,0.0,0.0,0.0,0.981841,0.30139099999999996,1.32969,0.0,1.23315,0.496033,1.4287,0.0,0.0,0.55064,0.0,0.788096,0.0,0.0
X2019,191.99,43.4316,82.4009,74.4828,17.8495,39.1083,56.619,43.8168,32.0387,68.3492,35.1712,82.7206,48.1386,120.801,149.25799999999998,79.9919,53.3341
X2020,9.758410000000001,3.8495199999999996,2.6612,4.34215,49.3959,5.58341,3.55045,20.903000000000002,10.9765,6.969760000000001,5.66624,5.02719,8.003689999999999,6.1171,4.17991,5.71582,4.32707
X2021,0.0,0.0,0.0,0.0,14.8085,0.0,0.0,2.5718799999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
X2022,5.38702,0.8460479999999999,1.51579,2.87122,1.89924,1.35227,1.9776900000000002,0.0,2.19028,4.06272,0.0,3.4657699999999996,0.0,4.56395,4.17143,3.01525,0.6399229999999999
X2023,10.6996,2.83125,2.36205,6.8796,35.0788,5.0239,2.7669200000000003,14.7653,4.87628,12.5572,3.12583,3.5934699999999995,6.01614,10.5984,4.3746,5.47889,3.1028599999999997
X2024,0.0,0.0,0.0,0.0,14.2272,0.0,0.0,2.92591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
X2025,10.6683,2.80994,1.4727,2.8602,3.9904300000000004,2.47779,1.8248400000000002,6.90015,1.94833,10.3005,0.0,2.78464,0.0,10.5344,4.362019999999999,3.08764,2.65714
X2026,186.201,128.134,104.98100000000001,200.387,152.33700000000002,99.7916,153.985,183.546,182.205,201.801,154.28799999999998,170.097,133.406,188.40400000000002,210.19299999999998,143.34,148.394
X2027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.19507,0.0,0.0
X2028,0.6469229999999999,0.8422129999999999,0.0,7.71236,26.2692,2.8277200000000002,2.39625,20.4253,5.48879,27.5145,2.72447,1.7105400000000002,0.0,2.85778,7.07475,2.40637,1.55397
X2029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38469200000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
X2030,0.646988,0.592811,0.0,13.5994,8.079260000000001,7.05585,2.87101,15.1793,10.4132,10.4352,3.04547,0.0,0.7046899999999999,5.87167,3.3618,7.0335399999999995,3.6236900000000003
X2031,0.0,0.0,0.0,0.0,0.134471,0.0,2.6547099999999997,0.0,4.09239,0.703287,0.126947,0.0,0.33052800000000004,0.8107770000000001,0.0,0.0,1.05894
X2032,0.0,0.0,0.0,0.0,0.406393,0.0,1.8715,0.0,5.1216099999999996,0.9619030000000001,0.114475,0.0,0.183587,0.44272,0.0,0.0,1.38333
X2033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.688988,0.0,0.0,0.0,0.424195,0.633158,0.0,0.0
X2034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.676158,0.0,0.0
X2035,0.0,0.0,0.0,0.8614950000000001,38.5334,0.0,0.0,3.65999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
X2036,0.0,0.0,0.0,1.78555,0.0,0.0,0.0,1.18205,0.46453599999999995,0.0,0.0,0.0,0.0,2.54447,7.69176,0.0,1.10333
X2037,23.2324,39.0582,26.5155,25.7657,6.55658,12.4751,41.4749,20.739,9.13311,33.916,30.3531,22.9641,9.44079,20.4621,41.3137,18.2527,22.484
X2038,0.0,0.0,0.0,1.73639,0.0,0.0,0.0,0.0,0.0,0.623259,0.0,1.0384,0.0,1.24685,2.71538,1.53217,0.612388
X2039,0.0,0.53304,0.0,0.0,0.0,0.757224,1.38008,0.0,0.0,1.20489,0.9273680000000001,0.626596,0.0,0.0,0.0,0.0,0.0
X2040,0.31487800000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
