Treatment_Gropu	Control	Control	Control	DSS	DSS	DSS	Control	DSS	RCE	RCE+DSS	RCE	RCE	RCE	RCE+DSS	RCE+DSS	RCE+DSS	Start
Taxonomy	Control_327	Control_328	Control_330	DSS_334	DSS_339	DSS_treatedp	D_Control	D_DSS	D_RCE	D_RCE_plus_DSS	RCE_318	RCE_319	RCE_322	RCE_plus_DSS_301	RCE_plus_DSS_305	RCE_plus_DSS_313	Start
d__Bacteria|p__Cyanobacteria|o__Chroococcales|f__Aphanothecaceae|g__Rippkaea	0.002514105	0.0008899	0.003097909	0.002329436	0.001208102	0.001258616	0.002177867	0.002449813	0.001007847	0.001440156	0.001765382	0.001955934	0.001048081	0.003663691	0.001494971	0.002712364	0.001927427
d__Bacteria|p__Cyanobacteria|o__Chroococcales|f__Chroococcaceae|g__Geminocystis	0.009403405	0.005339398	0.013514853	0.005532411	0.00214948	0.004914597	0.009000564	0.00652157	0.004690365	0.004898992	0.011564241	0.010102299	0.006434732	0.009839627	0.01411645	0.007355564	0.008150731
d__Bacteria|p__Cyanobacteria|o__Chroococcales|f__Chroococcaceae|g__Chondrocystis	0.001322354	0.001168824	0.002065272	0.00243532	0.000611896	0.001758067	0.001310575	0.00192606	0.000452239	0.000775469	0.001467845	0.000786407	0.000584976	0.000669932	0.001421448	0.001379168	0.001323065
d__Bacteria|p__Cyanobacteria|o__Chroococcales|f__Microcystaceae|g__Microcystis	0.003836458	0.001939185	0.004384175	0.004208868	0.002023962	0.002537211	0.002890973	0.003531109	0.00381173	0.001858663	0.004859758	0.00415384	0.006580976	0.003642755	0.004386883	0.003516879	0.004148869
d__Bacteria|p__Cyanobacteria|o__Chroococcales|f__Geminocystaceae|g__Cyanobacterium	0.002171272	0.000996156	0.002500067	0.005770649	0.002824134	0.003376288	0.001908042	0.002534289	0.00104661	0.003064947	0.001884396	0.002782669	0.001998667	0.005254779	0.005097607	0.004114519	0.001747752
d__Bacteria|p__Cyanobacteria|o__Oscillatoriales|f__Microcoleaceae|g__Trichodesmium	0.003477301	0.001766517	0.005833489	0.002620616	0.001772928	0.002317452	0.003700446	0.002551184	0.00138256	0.00226486	0.003153884	0.002883491	0.001925545	0.00334966	0.003455589	0.003378962	0.002989146
d__Bacteria|p__Cyanobacteria|o__Oscillatoriales|f__Microcoleaceae|g__Microcoleus	0.003314047	0.00057113	0.0012138	0.001429427	0.000517758	0.000539407	0.000867292	0.00096303	0.000503924	0.000837014	0.000674415	0.001613142	0.000853089	0.002281956	0.001323417	0.00172396	0.001127055
d__Bacteria|p__Cyanobacteria|o__Oscillatoriales|f__Microcoleaceae|g__Planktothrix	0.001779464	0.000836771	0.002554416	0.001747077	0.000909999	0.001258616	0.00177313	0.001554364	0.001175822	0.001563246	0.002221604	0.002258398	0.001486813	0.003391531	0.003700667	0.002505489	0.001274062
d__Bacteria|p__Cyanobacteria|o__Oscillatoriales|f__Microcoleaceae|g__Oxynema	0.001208076	0.0008899	0.001829759	0.001164718	0.00083155	0.000599341	0.001522579	0.000861658	0.001227506	0.000713923	0.001408338	0.002863326	0.002266781	0.001716701	0.001666525	0.001126321	0.001437404
d__Bacteria|p__Cyanobacteria|o__Oscillatoriales|f__Oscillatoriaceae|g__Oscillatoria	0.006203635	0.00191262	0.003695751	0.004182397	0.00128655	0.001997804	0.003064432	0.004088653	0.001860641	0.002351024	0.003292734	0.002480205	0.003582976	0.004542977	0.005514238	0.003539865	0.003724182
d__Bacteria|p__Cyanobacteria|o__Oscillatoriales|f__Oscillatoriaceae|g__Moorea	0.002971215	0.00127508	0.003532703	0.001455898	0.000627585	0.001498353	0.00177313	0.00096303	0.00104661	0.001600173	0.001785217	0.002419712	0.002534894	0.003056565	0.00323502	0.001655002	0.00178042
d__Bacteria|p__Cyanobacteria|o__Oscillatoriales|f__Gomontiellaceae|g__Crinalium	0.002579406	0.001049285	0.002192087	0.001561781	0.000502068	0.000699231	0.001541852	0.000658915	0.000891557	0.000713923	0.001090966	0.001451827	0.001535561	0.000732738	0.000833263	0.001172293	0.00169875
d__Bacteria|p__Cyanobacteria|o__Oscillatoriales|f__Coleofasciculaceae|g__Geitlerinema	0.002416153	0.000703951	0.001902225	0.001244131	0.001255171	0.001098792	0.00140694	0.001081297	0.001149979	0.001120121	0.00144801	0.002460041	0.001974293	0.002449439	0.003112481	0.003264032	0.002107103
d__Bacteria|p__Cyanobacteria|o__Oscillatoriales|g__Koinonema|s__[Phormidium] sp. ETS-05	0.001632536	0.000717233	0.001123218	0.001429427	0.000454999	0.000978924	0.001272028	0.00163884	0.000646056	0.001280138	0.000674415	0.001088871	0.000901837	0.001612024	0.003480097	0.001815905	0.001372067
d__Bacteria|p__Cyanobacteria|o__Pleurocapsales|f__Dermocarpellaceae|g__Stanieria	0.003297722	0.001368055	0.004366058	0.001958844	0.000909999	0.00223754	0.002794608	0.002297755	0.00219659	0.001341684	0.004443208	0.002843162	0.005898504	0.003789303	0.003847713	0.002965212	0.002237776
d__Bacteria|p__Cyanobacteria|c__Gloeobacteria|o__Gloeobacterales|f__Gloeobacteraceae	0.004065013	0.001886056	0.002898628	0.003785334	0.004298959	0.002597145	0.0028717	0.004223815	0.002855567	0.002055607	0.003233227	0.004355482	0.00587413	0.004563912	0.004705483	0.005148895	0.004916573
d__Bacteria|p__Cyanobacteria|o__Gloeoemargaritales|f__Gloeomargaritaceae|g__Gloeomargarita	0.003363023	0.001620414	0.00177541	0.003758863	0.001819997	0.002097694	0.002312779	0.005220635	0.001744351	0.001994062	0.002320783	0.003024641	0.002681138	0.005631616	0.003431082	0.004505283	0.002776802
d__Bacteria|p__Cyanobacteria|o__Chroococcidiopsidales|f__Chroococcidiopsidaceae|g__Chroococcidiopsis	0.001306028	0.00063754	0.001558013	0.001111776	0.000345172	0.000479473	0.001021477	0.000844763	0.000839873	0.001107812	0.001666203	0.002197905	0.002047415	0.001905119	0.001985126	0.000896459	0.001421069
d__Bacteria|p__Tenericutes|c__Mollicutes|o__Mycoplasmatales|f__Mycoplasmataceae	0.090932228	0.052690034	0.137938456	0.129707248	0.051446302	0.090260767	0.097676351	0.097908029	0.034538146	0.055686024	0.087396306	0.085698149	0.048699221	0.079575364	0.098521057	0.098564562	0.075921041
d__Bacteria|p__Tenericutes|c__Mollicutes|o__Entomoplasmatales|f__Spiroplasmataceae	0.044747799	0.023960883	0.071559877	0.059930043	0.016819285	0.041794052	0.047161411	0.045566515	0.016358134	0.027005999	0.04296423	0.039441313	0.023520895	0.033852503	0.048402758	0.043834566	0.03740516
d__Bacteria|p__Tenericutes|c__Mollicutes|o__Entomoplasmatales|f__Entomoplasmataceae	0.010693108	0.006322273	0.017283069	0.016597234	0.004189132	0.010947964	0.010368958	0.011556358	0.004186442	0.0066838	0.010374096	0.009739343	0.005337903	0.007348317	0.010293245	0.011401125	0.00779138
d__Bacteria|p__Tenericutes|c__Mollicutes|o__Acholeplasmatales|f__Acholeplasmataceae	0.01905169	0.015513476	0.026757959	0.046324017	0.008990159	0.030586373	0.020063355	0.056092262	0.007313352	0.031769591	0.019954763	0.033452524	0.012430732	0.028011533	0.092418633	0.043535746	0.020221654
d__Bacteria|p__Deinococcus-Thermus|c__Deinococci|o__Deinococcales|f__Deinococcaceae	0.032454806	0.016961223	0.021739709	0.037456277	0.021965484	0.018140057	0.021528115	0.025359785	0.021190632	0.02572586	0.024874028	0.034077617	0.035098538	0.050579868	0.052520056	0.048018043	0.029646448
d__Bacteria|p__Deinococcus-Thermus|c__Deinococci|o__Thermales|f__Thermaceae	0.020749526	0.010678797	0.013913414	0.01649135	0.011626017	0.011387481	0.01478251	0.015053676	0.011086318	0.016186367	0.014222231	0.019317371	0.021278489	0.035380785	0.033551076	0.027583366	0.017444852
d__Bacteria|p__Deinococcus-Thermus|c__Deinococci|o__Trueperales|f__Trueperaceae	0.001175426	0.000770361	0.000471027	0.00153531	0.000596206	0.000839078	0.000848019	0.001486783	0.000788188	0.001341684	0.001130638	0.00137117	0.001803675	0.001339864	0.001494971	0.001655002	0.001747752
d__Bacteria|p__Chloroflexi|c__Dehalococcoidia|o__Dehalococcoidales|f__Dehalococcoidaceae	0.014660169	0.0040776	0.009076329	0.009026566	0.005067751	0.006752576	0.00616741	0.008413839	0.005362264	0.007114616	0.004403536	0.009719178	0.007165951	0.017355427	0.015881006	0.014320364	0.005782282
d__Bacteria|p__Chloroflexi|c__Dehalococcoidia|g__Dehalogenimonas|s__Dehalogenimonas formicexedens	0.001583559	0.000770361	0.000996403	0.002382378	0.000596206	0.000459495	0.001175662	0.001419202	0.001020768	0.001046267	0.001090966	0.001411499	0.002120537	0.001549218	0.001666525	0.001540071	0.001649747
d__Bacteria|p__Chloroflexi|c__Dehalococcoidia|g__Dehalogenimonas|s__Dehalogenimonas lykanthroporepellens	0.001289703	0.001009439	0.001050753	0.001773548	0.000737413	0.001038858	0.001214209	0.000827868	0.001240427	0.000812396	0.00107113	0.001169528	0.001535561	0.001758572	0.002548803	0.002896253	0.000800372
d__Bacteria|p__Chloroflexi|c__Anaerolineae|o__Anaerolineales|f__Anaerolineaceae	0.010154371	0.004555755	0.00820674	0.007888318	0.003137926	0.006392972	0.007882721	0.008430735	0.005530238	0.007102307	0.006922676	0.011251663	0.008019041	0.011221361	0.013650803	0.009010566	0.007546369
d__Bacteria|p__Chloroflexi|c__Chloroflexia|o__Chloroflexales|f__Roseiflexaceae	0.00435887	0.002590007	0.003007326	0.005082406	0.003451719	0.0034562	0.003565534	0.004071758	0.003256121	0.002978784	0.00265799	0.008146365	0.004289821	0.007180834	0.007891488	0.006183271	0.002678797
d__Bacteria|p__Chloroflexi|c__Chloroflexia|o__Chloroflexales|f__Chloroflexaceae	0.00319977	0.002072005	0.001847875	0.001508839	0.00214948	0.001298572	0.001850223	0.003024251	0.002170748	0.001772499	0.00279684	0.002903655	0.004362943	0.002575051	0.002597819	0.002758337	0.004606225
d__Bacteria|p__Chloroflexi|c__Caldilineae|o__Caldilineales|f__Caldilineaceae	0.003150794	0.001580568	0.001956574	0.002382378	0.000988447	0.000978924	0.001792403	0.001824688	0.001330875	0.001747881	0.002479469	0.003932033	0.00324174	0.003475272	0.003896728	0.002965212	0.002891141
d__Bacteria|p__Chloroflexi|c__Tepidiformia|o__Tepidiformales|f__Tepidiformaceae	0.002807961	0.00241734	0.001684827	0.002805912	0.002227928	0.003376288	0.002582603	0.005288216	0.003372412	0.00441894	0.004423372	0.004657946	0.004947919	0.006489967	0.0053917	0.004850075	0.00592929
d__Bacteria|p__Chloroflexi|c__Ardenticatenia|o__Ardenticatenales|f__Ardenticatenaceae	0.002791636	0.001646979	0.001884108	0.003176504	0.002431893	0.000839078	0.001734584	0.002348441	0.002493776	0.00189559	0.003193555	0.00415384	0.004289821	0.004459235	0.005489731	0.005079937	0.003691514
d__Bacteria|p__Chloroflexi|c__Thermomicrobia|o__Sphaerobacterales|f__Sphaerobacteraceae	0.001665186	0.001036003	0.001485547	0.002805912	0.000800171	0.000839078	0.001329848	0.001554364	0.000943242	0.001907899	0.001388502	0.001955934	0.002047415	0.00280534	0.003700667	0.00303417	0.001666081
d__Bacteria|p__Chloroflexi|c__Ktedonobacteria|o__Ktedonobacterales|f__Ktedonosporobacteraceae	0.001844765	0.000943028	0.001358732	0.001879432	0.001082585	0.001418441	0.001252755	0.002027431	0.000749425	0.00139092	0.001150473	0.00179462	0.000926211	0.003391531	0.003038958	0.00291924	0.000996382
d__Bacteria|p__Armatimonadetes|c__Fimbriimonadia|o__Fimbriimonadales|f__Fimbriimonadaceae	0.003036516	0.003108008	0.003279073	0.007173605	0.004471545	0.003216464	0.003507714	0.004342082	0.002015694	0.004061978	0.001943903	0.003649733	0.001096829	0.005589745	0.003431082	0.006413133	0.003495504
d__Bacteria|p__Armatimonadetes|c__Chthonomonadetes|o__Chthonomonadales|f__Chthonomonadaceae	0.001452957	0.0008899	0.001195684	0.001641194	0.000533447	0.000379583	0.000770926	0.001554364	0.000982005	0.001243211	0.001348831	0.001572813	0.001389317	0.001172381	0.001642018	0.001241251	0.001339399
d__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria|o__Campylobacterales|f__Helicobacteraceae	9.222650255	12.12225416	12.62383255	11.73093528	1.979168562	3.987116564	14.54953625	6.135733136	2.596731035	9.719156079	9.803600307	8.845803221	3.614978789	9.188013074	22.1987057	6.222186772	8.364153116
d__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria|o__Campylobacterales|f__Campylobacteraceae	0.235362646	0.194449735	0.311638734	0.223731768	0.103253465	0.153730988	0.243882508	0.152462822	0.094582576	0.125502808	0.216765055	0.208216255	0.122844883	0.240882434	0.449618733	0.209932402	0.189851604
d__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria|o__Campylobacterales|f__Thiovulaceae	0.029075458	0.020494258	0.037265485	0.02504144	0.01360291	0.0189192	0.02925665	0.019091643	0.011784059	0.015460134	0.025766637	0.031577247	0.017646765	0.035966976	0.045241261	0.035375667	0.024795211
d__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria|o__Campylobacterales|f__Sulfurovaceae	0.010709433	0.007902841	0.009746636	0.012467778	0.005161889	0.005314158	0.00794054	0.007788715	0.009471179	0.004689738	0.009759188	0.00996115	0.014941253	0.011263232	0.012155832	0.014182447	0.012936632
d__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria|o__Campylobacterales|f__Hydrogenimonaceae	0.00344465	0.001766517	0.002119622	0.002329436	0.001380688	0.001138748	0.002659695	0.00195985	0.00219659	0.001698645	0.002955526	0.003488419	0.005337903	0.00280534	0.002965435	0.003976602	0.002401117
d__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria|o__Nautiliales|f__Nitratiruptoraceae	0.00850551	0.006362119	0.00699294	0.005214761	0.004079304	0.0042753	0.006302322	0.004967206	0.003734203	0.005982186	0.007081362	0.007662423	0.004387317	0.011556327	0.015268313	0.008366954	0.005814951
d__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria|o__Nautiliales|f__Nautiliaceae	0.006105683	0.003984626	0.009402424	0.010508934	0.003012409	0.006053345	0.005974678	0.00680879	0.003191516	0.004997464	0.00648629	0.007279302	0.004436065	0.009630273	0.013381218	0.007493481	0.005912955
d__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales|f__Desulfovibrionaceae	0.244080385	0.083743551	0.176888769	0.336497661	0.08983883	0.146279181	0.194061401	0.187740124	0.201104264	0.191922302	0.383067967	0.385843311	0.267017002	0.674516874	0.810960639	0.582767568	0.213307417
d__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales|f__Desulfomicrobiaceae	0.011476725	0.005126885	0.006630611	0.011647181	0.005004992	0.005114377	0.00830673	0.008227991	0.007649301	0.007705449	0.013428801	0.014296468	0.011358277	0.018883709	0.019140534	0.015607588	0.01051918
d__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales|f__Desulfohalobiaceae	0.003314047	0.000943028	0.00177541	0.001932373	0.001239481	0.002157628	0.002293505	0.001689526	0.002028615	0.001477083	0.004482879	0.00496041	0.002291155	0.006636514	0.006372009	0.003516879	0.002548124
d__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfobacterales|f__Desulfobacteraceae	0.052290113	0.024664833	0.04889623	0.053312326	0.026923408	0.032883847	0.040473626	0.041579234	0.029809017	0.036102367	0.07132935	0.062408416	0.084699597	0.08104084	0.077738506	0.068728554	0.042093056
d__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfobacterales|f__Desulfobulbaceae	0.028373467	0.013428189	0.023044092	0.029965021	0.011798603	0.015702736	0.018521502	0.023585782	0.020441207	0.016715655	0.028325448	0.031294947	0.029443773	0.045387895	0.04212878	0.035053861	0.025579249
d__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Myxococcales|f__Archangiaceae	0.021239287	0.010625669	0.012790196	0.01588252	0.010276709	0.009309765	0.012566097	0.011573253	0.011952033	0.012752149	0.017177758	0.02101117	0.01896296	0.024180359	0.023478401	0.023353917	0.018000212
d__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Myxococcales|f__Myxococcaceae	0.018921087	0.008566945	0.012790196	0.015458986	0.011673086	0.007751478	0.012739556	0.012333539	0.010155998	0.014044596	0.016166135	0.021132155	0.018182993	0.025499288	0.025684096	0.024089473	0.016268794
d__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Myxococcales|f__Anaeromyxobacteraceae	0.00850551	0.006720735	0.007011056	0.010667759	0.006542576	0.005953455	0.007535804	0.007062218	0.006318426	0.007225397	0.008013642	0.010364435	0.010919545	0.012979933	0.012964587	0.012665362	0.009130779
d__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Myxococcales|f__Vulgatibacteraceae	0.002579406	0.000810207	0.001159451	0.003732392	0.000768792	0.000899012	0.001503306	0.001807793	0.001330875	0.001870972	0.003272898	0.002722176	0.005167285	0.003014694	0.002646834	0.001769933	0.001551742
d__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Myxococcales|f__Polyangiaceae	0.013925528	0.008806023	0.009927801	0.012229541	0.007499644	0.00753172	0.010792967	0.013313465	0.013089091	0.012493659	0.015471884	0.018772936	0.021010375	0.019553641	0.017596547	0.016481061	0.017020164
d__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Myxococcales|g__Minicystis	0.00323242	0.002058723	0.002427601	0.003070621	0.001631722	0.000859056	0.00256333	0.002432917	0.002170748	0.001969444	0.004542386	0.003629569	0.007141578	0.003747432	0.003896728	0.003424935	0.003658845
d__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Myxococcales|f__Labilitrichaceae	0.002105971	0.000929746	0.001449314	0.002911795	0.00171017	0.00131855	0.001387667	0.001757107	0.001783114	0.002424878	0.003134048	0.003468254	0.003948586	0.003224048	0.004141806	0.003241046	0.003299494
d__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Myxococcales|f__Sandaracinaceae	0.001779464	0.001155541	0.0012138	0.001376485	0.000690344	0.001258616	0.001753857	0.001267144	0.001395481	0.001575555	0.001507517	0.002742341	0.001389317	0.002093538	0.001642018	0.001769933	0.001682415
d__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Myxococcales|f__Kofleriaceae	0.002089645	0.001036003	0.001376848	0.003017679	0.002008273	0.00131855	0.001599672	0.001976745	0.001563455	0.002868003	0.002400126	0.003831211	0.002851756	0.00389398	0.003431082	0.003769727	0.002433786
d__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfuromonadales|f__Geobacteraceae	0.055440906	0.029406538	0.035961103	0.058791796	0.028774784	0.028648504	0.037833204	0.046816764	0.04430651	0.03909346	0.052544897	0.059928211	0.061081206	0.079868459	0.080017724	0.066292023	0.060860972
d__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfuromonadales|f__Desulfuromonadaceae	0.011215519	0.005817554	0.006721193	0.014479564	0.006777921	0.004315256	0.008441642	0.009664088	0.007920645	0.008037793	0.010374096	0.01463926	0.015745594	0.0150316	0.014851682	0.012343556	0.011286885
d__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfuromonadales|f__Syntrophotaleaceae	0.010317624	0.006455094	0.005235647	0.007808906	0.004753958	0.003436222	0.00647578	0.007704238	0.011112161	0.005920641	0.012198985	0.012945461	0.01645244	0.013587059	0.013969404	0.010044942	0.013459324
d__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Syntrophobacterales|f__Syntrophaceae	0.008701414	0.00369242	0.007155988	0.013156021	0.005867922	0.006632708	0.006205956	0.01272213	0.006512243	0.007779303	0.008152492	0.011009692	0.008384651	0.016601753	0.016885823	0.011608	0.007203352
d__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Syntrophobacterales|f__Syntrophobacteraceae	0.006448515	0.003958062	0.0037501	0.006379479	0.002839823	0.003775849	0.005319391	0.008346258	0.005194289	0.005022082	0.007835121	0.007480944	0.006264114	0.009944304	0.010415783	0.007171675	0.005292258
d__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfarculales|f__Desulfarculaceae	0.006791348	0.005512066	0.006395098	0.008364794	0.004832406	0.004455102	0.005936132	0.004511034	0.004328574	0.005132863	0.005375488	0.008791622	0.006751594	0.009776821	0.008430658	0.010136887	0.005569939
d__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Bradymonadales|f__Bradymonadaceae	0.004179291	0.002443904	0.003170374	0.004844169	0.003028099	0.002497255	0.002678969	0.003531109	0.003760045	0.002880312	0.005633352	0.005645996	0.005069789	0.007097092	0.00710724	0.005723548	0.00498191
d__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfurellales|f__Desulfurellaceae	0.003118143	0.001168824	0.00172106	0.00121766	0.000376551	0.001138748	0.001869496	0.001858479	0.00104661	0.001083194	0.001547188	0.001572813	0.001681805	0.001632959	0.004068282	0.001563057	0.002384783
d__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|f__Candidatus Desulfofervidaceae|g__Candidatus Desulfofervidus	0.002187598	0.001155541	0.004945784	0.001191189	0.000596206	0.000978924	0.003411348	0.000709601	0.000917399	0.000910868	0.002618319	0.002137413	0.001633057	0.001612024	0.001176371	0.001494099	0.001796754
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae	0.298476469	0.167726179	0.274445714	0.647927411	5.095427477	0.15157336	0.228675988	1.117080769	0.199385756	0.312932316	0.2680603	0.27699658	0.273037376	0.365510727	0.336981227	0.337597415	0.284050538
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Erwiniaceae	0.091879099	0.051321979	0.116090048	0.084177357	0.038863217	0.051723136	0.086652106	0.075082533	0.054850142	0.054812084	0.095985185	0.091303816	0.079386068	0.105158393	0.101756077	0.10155276	0.090164403
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Yersiniaceae	0.078149475	0.040855696	0.06683149	0.064985978	0.035584084	0.035520948	0.056855808	0.067479667	0.051038412	0.049888474	0.062958664	0.06894164	0.082847174	0.087572677	0.085654501	0.079738914	0.067247617
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Morganellaceae	0.066493172	0.034108396	0.080364459	0.066785997	0.03319926	0.041154754	0.058185656	0.048759719	0.029912386	0.041087522	0.066390249	0.052487595	0.04189888	0.076351316	0.074209393	0.069510083	0.056156742
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Pectobacteriaceae	0.054624638	0.026829813	0.042591714	0.042035737	0.023879619	0.025212282	0.038180121	0.042829483	0.033039296	0.031178758	0.046594172	0.054504022	0.055865173	0.063371383	0.064626872	0.058522708	0.046552273
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Hafniaceae	0.012439921	0.00649494	0.01423951	0.011356002	0.005789474	0.005873543	0.012199907	0.009359974	0.011784059	0.008862497	0.018328231	0.011150841	0.015648098	0.015785273	0.013748834	0.016274186	0.018016546
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Bruguierivoracaceae	0.004636401	0.003732266	0.005072599	0.004341222	0.003184995	0.00315653	0.0036619	0.003294576	0.003760045	0.002732603	0.003153884	0.004718439	0.002900504	0.005275715	0.003970252	0.005010978	0.005128917
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Budviciaceae	0.00390176	0.002111852	0.003822566	0.004208868	0.003043789	0.002537211	0.002544057	0.002432917	0.002183669	0.002289478	0.005653188	0.004778932	0.006069122	0.004815136	0.004288852	0.005424729	0.003070817
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|g__Plesiomonas	0.001485607	0.000929746	0.001141335	0.002091198	0.002463272	0.000859056	0.001291301	0.00128404	0.001279191	0.001353993	0.002281111	0.001834949	0.003095496	0.003307789	0.002548803	0.002850281	0.001535408
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae	0.31738123	0.18314668	0.221110961	0.345312459	0.207981755	0.177305071	0.225129728	0.287810746	0.240591198	0.225710572	0.289958966	0.340655182	0.371508274	0.446153795	0.411484712	0.4134057	0.307146999
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Moraxellaceae	0.122799322	0.064949399	0.155112826	0.098551038	0.059432324	0.066167256	0.106214359	0.081350675	0.054126559	0.066567202	0.099297755	0.097514411	0.07597371	0.133190861	0.116779312	0.113758399	0.095505664
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales|f__Pasteurellaceae	0.224049175	0.335625024	0.383271076	0.102230488	0.406973351	0.581820347	0.110531546	0.187520486	0.061065199	0.243164768	0.093148673	0.184180444	0.089330654	0.197902108	0.120602518	0.101070051	0.109781694
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Alteromonadales|f__Alteromonadaceae	0.06917053	0.040271284	0.063570533	0.081636154	0.041514765	0.045330164	0.052731353	0.061650802	0.050185618	0.046146531	0.062264413	0.070716096	0.061178702	0.092513426	0.084282068	0.086106075	0.066022557
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Alteromonadales|f__Shewanellaceae	0.056714284	0.032209058	0.051486878	0.054847636	0.029904438	0.04994509	0.041456557	0.046732288	0.037845952	0.039155005	0.049510027	0.048716877	0.055060831	0.070049768	0.064847442	0.080244609	0.052481563
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Alteromonadales|f__Pseudoalteromonadaceae	0.047898592	0.023828062	0.049820167	0.04092396	0.020726003	0.025611842	0.040685631	0.032337527	0.024976519	0.027166016	0.044769283	0.03744505	0.03444044	0.049114392	0.047912603	0.052017631	0.035559403
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Alteromonadales|f__Colwelliaceae	0.016227403	0.008553663	0.02244625	0.014135443	0.007954643	0.00996904	0.013337024	0.012772816	0.007662222	0.009797983	0.013865188	0.015264353	0.009993334	0.021165665	0.022645138	0.015147865	0.013459324
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Alteromonadales|f__Idiomarinaceae	0.005615922	0.004290114	0.004583455	0.006961838	0.005381544	0.005334136	0.005261571	0.006825685	0.005569001	0.003803488	0.004720908	0.00594846	0.005313529	0.00806012	0.005857346	0.006918828	0.006190636
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Alteromonadales|f__Psychromonadaceae	0.00551797	0.001859492	0.003043559	0.002302965	0.001223791	0.001578265	0.002389871	0.002889089	0.001860641	0.002129461	0.002479469	0.002117248	0.001949919	0.003014694	0.001960618	0.002482503	0.001633413
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Alteromonadales|f__Ferrimonadaceae	0.002661033	0.001686825	0.002463834	0.004685343	0.000972757	0.001198682	0.002120047	0.001706421	0.001292112	0.00125552	0.001646367	0.002641519	0.001584309	0.002889082	0.003161497	0.005976396	0.00197643
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Alteromonadales|f__Moritellaceae	0.001844765	0.001195388	0.00177541	0.000900009	0.000658965	0.001098792	0.001426213	0.001233354	0.002597145	0.001070885	0.002003411	0.00123002	0.002096163	0.001884184	0.002622327	0.001218265	0.002858473
