Treatment_Group	Control	Control	Control	DSS	DSS	RCE	RCE	RCE	RCE+DSS	RCE+DSS	RCE+DSS
Taxa	Control_328	Control_330	Control_327	DSS_334	DSS_339	RCE_322	RCE_318	RCE_319	RCE_plus_DSS_305	RCE_plus_DSS_313	RCE_plus_DSS_301
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Xanthomonadales|f__Xanthomonadaceae|g__Pseudoxanthomonas	2.093109404	1.910609121	2.106282489	1.646566299	1.867004532	2.465362601	2.208107369	2.324514503	2.285735095	1.973081387	2.131425086
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Xanthomonadales|f__Xanthomonadaceae|g__Thermomonas	2.023846742	1.513549818	1.977643352	1.728139068	2.456956989	2.744530506	2.497891787	2.138524317	2.108629054	2.159130479	1.84745388
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Xanthomonadales|f__Xanthomonadaceae|g__Xylella	1.30256277	1.222708369	1.071717718	1.150718976	1.100187454	1.112006555	1.260695564	1.128249706	1.115606706	1.541596033	1.061637455
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Xanthomonadales|f__Xanthomonadaceae|g__Pseudolysobacter	0.678071905	0.756954533	0.884347471	1.286169387	1.348392528	1.224929029	0.88268544	0.927775824	0.797154822	0.991704516	1.238251295
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Xanthomonadales|f__Rhodanobacteraceae|g__Dyella	2.600904045	2.352999698	2.510236585	2.835449349	2.644577204	2.971879835	2.314276147	2.628077168	2.454090017	3.199288106	2.41638688
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Xanthomonadales|f__Rhodanobacteraceae|g__Luteibacter	1.584962501	1.383945989	1.7907195	1.805345343	2.188580728	1.898275185	1.661388001	1.753547883	1.202250396	1.567489761	1.64165402
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Xanthomonadales|f__Rhodanobacteraceae|g__Rhodanobacter	1.647698256	1.400797634	1.781407011	2.027837639	2.292039409	2.932515509	2.454131948	2.248279838	1.427572292	1.908702255	1.651673785
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Xanthomonadales|f__Rhodanobacteraceae|g__Aerosticca	1.282933963	1.051864953	1.463958742	1.409987107	0.868762743	1.755193071	1.442700514	1.266081124	0.984837502	1.346027314	1.120539862
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Xanthomonadales|f__Rhodanobacteraceae|g__Frateuria	1.126532406	0.795695595	1.017223507	0.467242847	0.59298737	1.349712981	1.204178912	1.170172943	0.751911028	0.952938295	1.023563587
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Xanthomonadales|f__Rhodanobacteraceae|g__Ahniella	1.070389328	0.689980566	0.840182231	0.594503829	0.398054023	1.235749968	1.633124035	0.867894426	1.323177545	0.786532976	1.296886704
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Xanthomonadales|f__Rhodanobacteraceae|g__Dokdonella	1.137503524	0.808381498	0.775987474	0.662482297	0.918112955	0.416147814	1.145357669	0.917966605	0.594227001	0.671854768	0.927864895
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Vibrionales|f__Vibrionaceae|g__Vibrio	5.973458213	6.205734721	5.933756265	6.14808453	6.047331283	5.702354781	5.834389665	5.723016509	5.784106164	5.694073834	5.741326975
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Vibrionales|f__Vibrionaceae|g__Photobacterium	2.776103988	3.017655639	2.736713459	1.982014619	2.599909692	2.588660231	2.695338261	2.582232332	2.712078382	2.316288541	2.468332525
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Vibrionales|f__Vibrionaceae|g__Aliivibrio	1.957295549	2.365930056	2.13581351	1.542171102	1.299569832	1.039751353	1.845100638	1.533521464	1.463098123	1.411825084	1.681322191
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Vibrionales|f__Vibrionaceae|g__Salinivibrio	1.987927168	1.513549818	1.781407011	1.369883764	1.679389165	1.629542533	1.589661933	1.742474706	1.544952284	1.678582852	1.671506933
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Vibrionales|f__Vibrionaceae|g__Paraphotobacterium	1.191141487	1.80695989	1.210025269	1.090299323	0.918112955	0.676563682	0.997995511	0.816021692	0.90442075	0.923164348	0.531860707
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Vibrionales|f__Vibrionaceae|g__Grimontia	0.975752454	1.030367889	1.025135555	0.774242615	0.302174535	0.812875388	1.155329268	1.111133249	1.504605646	1.440132169	0.911279247
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Vibrionales|f__Vibrionaceae|g__Enterovibrio	0.938599455	0.782897152	0.822130482	1.014288433	0.632948242	1.002219775	0.605612286	0.794738852	0.819255532	0.671854768	0.911279247
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Aeromonadales|f__Aeromonadaceae|g__Aeromonas	5.465974465	5.153938912	5.214084556	5.232244066	5.86797286	5.629863017	5.241683391	5.107016489	5.137548709	5.234762041	5.18768683
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Aeromonadales|f__Aeromonadaceae|g__Dongshaea	1.786596362	1.528961315	1.628802751	1.275355098	1.324187698	1.604714241	1.251428537	1.218923866	1.470099506	1.467894512	1.277605151
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Aeromonadales|f__Aeromonadaceae|g__Oceanimonas	1.10433666	1.093921348	1.367679996	0.920230856	1.027094372	1.180814908	0.997995511	1.202855906	1.504605646	1.171297679	1.258062406
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Aeromonadales|f__Aeromonadaceae|g__Oceanisphaera	0.963474124	0.882239982	1.210025269	0.934048953	1.183275091	1.158241476	1.288144754	1.076278796	1.210635306	1.145742987	1.425090715
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Aeromonadales|f__Aeromonadaceae|g__Zobellella	1.396890153	1.051864953	1.210025269	1.001221282	1.287101557	1.369499954	1.521910609	1.703035265	1.68993636	1.390224216	1.564201894
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Aeromonadales|f__Succinivibrionaceae|g__Succinivibrio	3.412781525	3.350345444	3.172178516	3.075660386	3.653808497	3.028982899	2.632478113	2.389842762	2.135300373	3.094102912	2.82997573
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Chromatiales|f__Chromatiaceae|g__Nitrosococcus	2.345774837	2.212126061	2.164752156	2.439800031	2.532845902	2.767083353	2.577917888	2.400448886	2.117574392	2.350247416	2.350247781
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Chromatiales|f__Chromatiaceae|g__Thiocystis	1.070389328	1.104246639	1.985774852	1.328633695	1.474713289	1.39868069	1.125205296	1.780864605	0.945189363	1.221087922	1.296886704
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Chromatiales|f__Chromatiaceae|g__Thiodictyon	2.410522018	2.295588999	1.977643352	2.638541967	3.150508744	1.693735301	1.957645751	2.051477445	2.053759989	2.277594586	2.280930299
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Chromatiales|f__Chromatiaceae|g__Allochromatium	2.169925001	1.521276146	1.537714237	2.001831535	2.33506959	1.57945117	1.940448837	1.987260641	1.361334394	1.803683006	1.600864225
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Chromatiales|f__Chromatiaceae|g__Rheinheimera	1.331514144	1.990707916	1.487056954	1.646566299	1.287101557	1.38901921	1.442700514	1.419957354	1.906698376	1.447123	1.700754619
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Chromatiales|f__Chromatiaceae|g__Thioflavicoccus	1.662965013	1.008545653	1.329851861	1.89284931	1.027094372	1.799627073	1.376044164	1.296684152	1.088565353	1.888301094	1.031259169
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Chromatiales|f__Chromatiaceae|g__Marichromatium	1.292781749	1.073046395	1.230700333	1.595312765	1.348392528	1.755193071	1.084035867	0.966359046	1.299789437	1.245353141	1.251488883
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Chromatiales|f__Chromatiaceae|g__Caldichromatium	1.30256277	1.260128396	1.19607543	0.662482297	0.652521124	1.31951418	1.466923497	1.258327849	1.06100745	0.882485117	0.927864895
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Chromatiales|f__Ectothiorhodospiraceae|g__Thioalkalivibrio	2.109917692	2.123536513	2.43205273	2.197829219	2.770836882	3.229064091	3.013035764	2.505708613	2.803607272	2.471773234	2.654240155
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Chromatiales|f__Ectothiorhodospiraceae|g__Spiribacter	2.415037499	2.123536513	2.106282489	1.612600384	2.140874973	2.077384373	1.940448837	1.656600546	1.952411913	1.809119554	1.968629753
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Chromatiales|f__Ectothiorhodospiraceae|g__Acidihalobacter	2.081794091	1.951214335	1.957111799	2.360157309	2.175110717	2.62203571	2.878047314	2.400448886	2.204103461	2.089351954	2.337889807
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Chromatiales|f__Ectothiorhodospiraceae|g__Ectothiorhodospira	1.5360529	1.482223956	1.7144801	1.995256096	1.560098461	1.709346924	1.49074648	1.720070071	1.765867068	1.573891222	1.762160994
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Chromatiales|f__Ectothiorhodospiraceae|g__Halorhodospira	1.30256277	0.997509493	1.509791173	1.052794416	0.981392259	1.604714241	1.10476743	1.311745623	1.070252031	1.145742987	0.927864895
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Chromatiales|f__Ectothiorhodospiraceae|g__Alkalilimnicola	1.180572246	1.19399231	1.251083286	1.13883578	1.042012249	1.732452103	1.52959758	1.481191085	1.218971763	1.253351692	1.303257045
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Chromatiales|f__Wenzhouxiangellaceae|g__Wenzhouxiangella	2.700439718	1.755481309	2.275029343	2.349885574	2.188580728	2.380146295	2.046053191	2.389842762	2.095106182	1.982735755	1.984572574
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Chromatiales|f__Granulosicoccaceae|g__Granulosicoccus	2.297680549	1.880889355	1.586652967	2.242933497	2.716080806	1.587921443	1.29717964	1.650689695	1.405829156	2.18862844	2.065498839
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Chromatiales|f__Halothiobacillaceae|g__Halothiobacillus	2.191141487	1.674646348	1.440484692	2.059699589	2.527555679	1.945179886	1.618781658	1.905233255	1.6778917	2.159130479	1.789644261
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Chromatiales|f__Thioalkalispiraceae|g__Sulfurivermis	1.341036918	1.144824319	1.380072124	1.090299323	1.196669441	1.224929029	0.894640125	1.533521464	1.193816469	1.047968033	1.061637455
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Chromatiales|f__Woeseiaceae|g__Woeseia	1.576925182	1.260128396	1.342571766	1.654934284	1.287101557	1.856820542	1.633124035	1.996611336	1.777201984	1.672630395	1.757529114
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Chromatiales|f__Thioalkalibacteraceae|g__Guyparkeria	0.938599455	0.833423482	0.884347471	1.328633695	1.726322425	1.288669712	0.846215276	0.937518797	0.69328494	1.093234187	1.218164346
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Thiotrichales|f__Francisellaceae|g__Francisella	4.270528942	5.168772523	4.359181181	4.383356064	3.898841326	3.154040659	4.200250565	3.862749376	3.879772174	4.125088113	3.947522268
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Thiotrichales|f__Francisellaceae|g__Allofrancisella	1.10433666	1.768524183	1.463958742	1.560103369	1.236122133	1.653950757	1.661388001	1.226891231	1.259946437	1.330988922	1.322201013
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Thiotrichales|f__Piscirickettsiaceae|g__Thiomicrorhabdus	2.364572432	2.02914911	2.033624266	2.365265881	2.09153762	2.492685031	2.22240665	2.31333296	2.418338891	2.261821667	2.184151916
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Thiotrichales|f__Piscirickettsiaceae|g__Piscirickettsia	1.441837559	1.632464417	1.957111799	0.849082542	1.128418372	1.052047997	1.350232053	1.412990357	0.965149629	1.204681365	1.244885272
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Thiotrichales|f__Piscirickettsiaceae|g__Methylophaga	2.153805336	2.240486939	1.704660533	1.934688286	2.304465264	0.827255722	1.251428537	1.419957354	1.193816469	1.963361978	1.621403275
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Thiotrichales|f__Piscirickettsiaceae|g__Hydrogenovibrio	1.765534746	1.748915386	1.649424668	2.034266571	2.168328254	2.27915554	2.291851383	1.608621429	1.843402643	2.102695099	2.254874701
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Thiotrichales|f__Piscirickettsiaceae|g__Thiomicrospira	1.592955291	1.184291853	1.623600883	1.296903215	1.261837011	1.169572342	0.870630867	0.878048857	1.504605646	1.31579212	1.156168875
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Thiotrichales|f__Piscirickettsiaceae|g__Cycloclasticus	0.913288367	1.073046395	1.20306721	1.835106955	1.679389165	0.963685678	0.964359767	1.210912255	2.076876225	1.467894512	1.526583539
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Thiotrichales|f__Piscirickettsiaceae|g__Thiosulfatimonas	1.093109404	0.975180627	0.858010896	1.150718976	0.851930268	1.064240717	1.204178912	1.59020975	1.004260314	0.962727944	1.328460791
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Thiotrichales|f__Piscirickettsiaceae|g__Thiosulfativibrio	0.861293729	0.89419031	0.813019192	1.001221282	0.817664436	1.427282883	1.251428537	1.377641585	1.609786231	1.029456263	1.39558322
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Thiotrichales|f__Thiotrichaceae|g__Thiothrix	2.544320516	2.295588999	2.380559434	1.871465839	2.347131824	2.613763946	2.547952819	2.572885918	2.414714565	2.342769777	2.439705037
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Thiotrichales|f__Thiotrichaceae|g__Beggiatoa	1	1.083521628	1.048614636	0.758797212	0.934194886	0.594872173	1.213753446	1.13673238	1.185332947	0.786532976	1.184051814
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Cellvibrionales|f__Cellvibrionaceae|g__Cellvibrio	3.439623138	3.403569785	2.753479647	3.430308526	3.624375231	3.151185673	3.050919505	2.950260342	2.811897708	3.335498085	3.259843597
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Cellvibrionales|f__Cellvibrionaceae|g__Teredinibacter	1.685566442	1.985131737	1.628802751	1.671526036	1.900131412	2.022201802	2.088304977	1.954047525	1.967333442	1.888301094	2.069241522
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Cellvibrionales|f__Cellvibrionaceae|g__Agarilytica	1.736965594	1.653709543	1.440484692	0.906279129	1.012020626	1.299024646	1.269903444	0.773137336	1.251844073	0.861707123	1.258062406
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Cellvibrionales|f__Cellvibrionaceae|g__Simiduia	0.987927168	0.941025667	0.952314728	0.961294327	0.671832014	1.427282883	1.251428537	1.273792955	1.291908379	1.188086081	1.008048169
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Cellvibrionales|f__Cellvibrionaceae|g__Saccharophagus	1.011972642	0.906042461	0.910211874	1.014288433	2.0404531	1.039751353	0.770386872	0.857668015	1.628681568	1.221087922	1.271120272
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Cellvibrionales|f__Microbulbiferaceae|g__Microbulbifer	3.738767837	3.213974638	3.451497561	3.870170899	3.966866893	3.931143078	3.656932642	3.651092401	3.820744788	3.686565141	3.654276286
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Cellvibrionales|f__Halieaceae|g__Halioglobus	2.023846742	1.681558303	2.244856298	2.496773349	2.428856396	1.996981975	1.857369518	2.051477445	2.21664657	1.963361978	1.964616366
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Cellvibrionales|f__Halieaceae|g__Kineobactrum	1.126532406	0.717144372	1.521025335	0.819610794	1.336340874	1.379292593	1.194540412	1.13673238	1.470099506	1.22922176	1.163190293
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Cellvibrionales|f__Halieaceae|g__Congregibacter	1.070389328	1.041156461	0.94399188	1.961921702	2.002823951	0.897082805	0.783304958	1.311745623	1.276015918	1.338527712	1.407458738
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Cellvibrionales|f__Spongiibacteraceae|g__Spongiibacter	1.350497247	1.184291853	1.230700333	1.654934284	1.77177685	1.436692308	1.29717964	1.334047047	1.603432387	1.481577879	1.442509801
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Cellvibrionales|f__Spongiibacteraceae|g__Zhongshania	0.807354922	0.845783335	0.70880272	0.348446837	0.817664436	1.701562229	1.675315014	1.258327849	0.717022015	0.623303201	0.676280582
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Legionellales|f__Legionellaceae|g__Legionella	4.366905004	5.126341387	4.536404198	4.504062485	4.497255325	3.983442568	4.557813465	4.242663729	4.624049153	4.283846021	4.544307743
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Legionellales|f__Legionellaceae|g__Tatlockia	1.023846742	0.782897152	0.64861567	1.458597736	0.728260601	0.453707893	0.941492215	1.067432004	1.634925416	1.029456263	0.789512676
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Legionellales|f__Coxiellaceae|g__Coxiella	1.624490865	2.018270031	1.919402212	1.612600384	1.518037468	1.329650846	1.466923497	1.334047047	1.68993636	1.488371201	1.5481997
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Legionellales|f__Coxiellaceae|g__Aquicella	2.023846742	1.450202777	1.481316978	1.595312765	1.560098461	2.089365715	2.103835734	1.644754526	1.927194532	1.521866113	1.574772259
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Methylococcales|f__Methylococcaceae|g__Methylomonas	3.255500733	3.175321699	3.371523643	3.232049029	3.521687333	3.642865703	3.338151268	3.466582237	3.384351957	3.305039064	3.392728946
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Methylococcales|f__Methylococcaceae|g__Methylococcus	2.297680549	1.9569229	2.132155021	2.270423974	2.462512019	2.567401539	2.517352144	2.386289989	2.208296626	2.754176012	2.462652292
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Methylococcales|f__Methylococcaceae|g__Candidatus Methylospira	2.5360529	2.32678603	1.876313165	2.51067194	2.857717531	1.57945117	1.54484973	1.93471956	1.603432387	2.731450119	2.254874701
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Methylococcales|f__Methylococcaceae|g__Methylomicrobium	2.137503524	2.007308292	1.699725572	1.934688286	2.119936648	1.806901487	1.689108867	1.895269026	2.582396383	2.034709956	2.264700778
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Methylococcales|f__Methylococcaceae|g__Methylotuvimicrobium	1.779609932	1.544209918	1.699725572	1.560103369	1.114371965	2.37526118	2.154429669	1.963615265	1.731317984	1.846612347	1.606026465
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Methylococcales|f__Methylococcaceae|g__Methylocaldum	1.212050477	1.383945989	1.492774182	1.638149495	1.669816473	1.545063842	1.332763789	1.467806428	2.212477639	1.803683006	1.738851436
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Methylococcales|f__Methylococcaceae|g__Methylovulum	1.30256277	1.203627978	1.174894455	1.339057311	1.688898757	1.169572342	1.175068051	1.13673238	1.307627677	1.075297796	1.430920476
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Orbales|f__Orbaceae|g__Gilliamella	1.670538232	2.595522324	1.757859358	1.514847723	1.441344404	1.309305787	1.596997152	1.341404899	1.497770127	1.411825084	1.197793768
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Orbales|f__Orbaceae|g__Orbus	1.180572246	1.681558303	0.83118459	0.263441615	0.509583421	0.255291363	1.401402561	1.111133249	0.862466484	0.861707123	0.98445762
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Acidiferrobacterales|f__Acidiferrobacteraceae|g__Sulfuricaulis	1.070389328	1.124678137	1.056356844	2.415380679	2.188580728	1.299024646	1.279052929	1.507593531	1.731317984	1.938773063	1.621403275
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Acidiferrobacterales|f__Acidiferrobacteraceae|g__Sulfurifustis	1.321928095	1.073046395	1.017223507	1.185792337	2.09153762	1.570930873	0.975659039	1.234814838	0.862466484	1.426048052	1.264606112
