Treatment_Group,Control,Control,Control,DSS,DSS,RCE,RCE,RCE,RCE+DSS,RCE+DSS,RCE+DSS
Taxonomy,Control_328,Control_330,Control_327,DSS_334,DSS_339,RCE_322,RCE_318,RCE_319,RCE_plus_DSS_305,RCE_plus_DSS_313,RCE_plus_DSS_301
d__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Actinomycetales|f__Actinomycetaceae|g__Actinotignum,39,57,68,29,50,36,66,107,102,78,144
d__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Pseudonocardiales|f__Pseudonocardiaceae|g__Amycolatopsis,682,620,1065,629,567,826,872,1005,822,791,977
d__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Pseudonocardiales|f__Pseudonocardiaceae|g__Pseudonocardia,449,391,644,382,462,352,397,606,595,721,750
d__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Pseudonocardiales|f__Pseudonocardiaceae|g__Saccharomonospora,282,230,377,222,121,211,270,351,290,252,282
d__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Pseudonocardiales|f__Pseudonocardiaceae|g__Saccharothrix,175,216,304,136,162,202,251,287,322,344,410
d__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Pseudonocardiales|f__Pseudonocardiaceae|g__Saccharopolyspora,198,182,287,163,240,243,245,242,278,308,296
d__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Pseudonocardiales|f__Pseudonocardiaceae|g__Actinoalloteichus,130,111,185,89,97,123,101,129,266,210,252
d__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Pseudonocardiales|f__Pseudonocardiaceae|g__Actinosynnema,68,98,140,69,100,66,104,174,195,142,184
d__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Pseudonocardiales|f__Pseudonocardiaceae|g__Allokutzneria,62,52,127,50,64,77,81,102,123,141,171
d__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Pseudonocardiales|f__Pseudonocardiaceae|g__Kibdelosporangium,103,93,126,75,94,46,113,111,63,111,100
d__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Pseudonocardiales|f__Pseudonocardiaceae|g__Kutzneria,93,72,124,75,90,75,77,120,98,114,151
d__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Pseudonocardiales|f__Pseudonocardiaceae|g__Lentzea,74,76,110,71,62,89,78,102,58,68,87
d__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Pseudonocardiales|f__Pseudonocardiaceae|g__Prauserella,65,73,80,19,32,106,81,137,56,53,54
d__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Pseudonocardiales|f__Pseudonocardiaceae|g__Alloactinosynnema,77,63,68,56,76,57,74,63,69,103,89
d__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Micromonosporales|f__Micromonosporaceae|g__Micromonospora,1119,1215,1877,1100,1188,1175,1211,1617,1752,1836,2101
d__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Micromonosporales|f__Micromonosporaceae|g__Actinoplanes,480,460,764,352,345,519,527,699,704,646,777
d__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Micromonosporales|f__Micromonosporaceae|g__Phytohabitans,333,277,317,297,414,294,317,357,206,398,376
d__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Micromonosporales|f__Micromonosporaceae|g__Plantactinospora,119,113,221,87,107,115,161,154,232,196,263
d__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Micromonosporales|f__Micromonosporaceae|g__Salinispora,69,132,178,97,136,78,55,131,205,163,202
d__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Micromonosporales|f__Micromonosporaceae|g__Actinocatenispora,76,96,119,26,35,86,67,169,112,88,135
d__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Streptosporangiales|f__Streptosporangiaceae|g__Nonomuraea,265,209,387,166,273,260,314,426,370,331,500
d__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Streptosporangiales|f__Streptosporangiaceae|g__Streptosporangium,160,158,257,139,149,272,292,294,287,270,302
d__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Streptosporangiales|f__Thermomonosporaceae|g__Actinomadura,246,268,443,235,193,244,283,324,420,444,488
d__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Streptosporangiales|f__Thermomonosporaceae|g__Thermomonospora,67,59,108,89,80,52,59,134,127,153,208
d__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Streptosporangiales|f__Nocardiopsaceae|g__Nocardiopsis,192,183,331,191,182,246,229,298,254,314,355
d__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Streptosporangiales|f__Nocardiopsaceae|g__Streptomonospora,87,56,106,18,27,69,63,49,74,58,101
d__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Frankiales|f__Frankiaceae|g__Frankia,304,316,492,266,235,280,264,459,467,374,458
d__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Candidatus Nanopelagicales|f__Candidatus Nanopelagicaceae|g__Candidatus Planktophila,181,253,262,174,156,192,198,230,239,255,278
d__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Candidatus Nanopelagicales|f__Candidatus Nanopelagicaceae|g__Candidatus Nanopelagicus,74,109,161,99,54,43,75,112,133,145,208
d__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Nakamurellales|f__Nakamurellaceae|g__Nakamurella,238,154,297,178,228,242,271,284,293,295,359
d__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Geodermatophilales|f__Geodermatophilaceae|g__Blastococcus,61,41,100,89,48,53,88,72,64,134,92
d__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Geodermatophilales|f__Geodermatophilaceae|g__Modestobacter,44,71,98,36,61,37,36,66,89,95,95
d__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Geodermatophilales|f__Geodermatophilaceae|g__Geodermatophilus,59,61,93,45,63,56,32,72,92,68,92
d__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Jiangellales|f__Jiangellaceae|g__Jiangella,105,122,180,118,121,111,101,173,155,242,144
d__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Glycomycetales|f__Glycomycetaceae|g__Stackebrandtia,101,112,152,102,130,97,72,147,197,148,246
d__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Catenulisporales|f__Catenulisporaceae|g__Catenulispora,71,56,121,22,39,66,68,66,85,82,119
d__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae|g__Adlercreutzia,1520,1334,2390,1711,1779,1514,1646,1695,1944,1585,2712
d__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae|g__Eggerthella,907,805,1422,874,641,1046,947,1320,1498,1318,1563
d__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae|g__Gordonibacter,632,669,1109,607,412,635,675,747,856,716,1037
d__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae|g__Slackia,321,335,599,295,242,339,300,432,584,483,667
d__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae|g__Arabia,353,349,575,303,215,341,374,408,555,421,595
d__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae|g__Berryella,192,186,324,176,116,199,217,226,292,228,291
d__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae|g__Denitrobacterium,158,139,241,144,148,159,155,204,201,283,272
d__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae|g__Phoenicibacter,52,75,117,49,47,22,58,85,58,72,76
d__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae|g__Cryptobacterium,47,112,109,32,28,43,51,77,70,60,117
d__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Atopobiaceae|g__Olsenella,1361,1440,2504,1104,998,2868,1986,2046,3075,3035,3300
d__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Atopobiaceae|g__Parolsenella,432,402,741,386,247,1047,658,571,869,919,930
d__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Atopobiaceae|g__Lancefieldella,78,120,140,102,66,70,72,109,153,120,147
d__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae|g__Collinsella,622,711,1027,698,560,546,520,891,1100,1153,1324
d__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae|g__Coriobacterium,86,108,185,165,79,111,115,173,210,233,208
d__Bacteria|p__Actinobacteria|c__Rubrobacteria|o__Rubrobacterales|f__Rubrobacteraceae|g__Rubrobacter,322,297,542,347,309,412,451,706,695,614,728
d__Bacteria|p__Actinobacteria|c__Rubrobacteria|o__Rubrobacterales|f__Baekduiaceae|g__Baekduia,70,73,100,63,104,86,79,145,176,150,205
d__Bacteria|p__Actinobacteria|c__Acidimicrobiia|o__Acidimicrobiales|f__Acidimicrobiaceae|g__Acidimicrobium,116,37,82,68,95,102,93,93,34,86,79
d__Bacteria|p__Actinobacteria|c__Acidimicrobiia|o__Acidimicrobiales|f__Ilumatobacteraceae|g__Ilumatobacter,79,73,82,178,188,76,111,139,194,172,180
d__Bacteria|p__Actinobacteria|c__Nitriliruptoria|o__Euzebyales|f__Euzebyaceae|g__Euzebya,72,94,112,68,84,77,107,165,138,106,140
d__Bacteria|p__Actinobacteria|c__Nitriliruptoria|o__Egibacterales|f__Egibacteraceae|g__Egibacter,52,46,73,70,57,47,45,67,102,93,109
d__Bacteria|p__Actinobacteria|c__Nitriliruptoria|o__Egicoccales|f__Egicoccaceae|g__Egicoccus,68,52,65,49,47,65,58,90,83,78,116
d__Bacteria|p__Actinobacteria|c__Thermoleophilia|o__Solirubrobacterales|f__Conexibacteraceae|g__Conexibacter,124,134,240,112,150,118,119,158,141,171,155
d__Bacteria|p__Cyanobacteria|o__Synechococcales|f__Synechococcaceae|g__Synechococcus|s__Synechococcus sp. A15-24,248,206,140,138,204,17,64,101,23,189,161
d__Bacteria|p__Cyanobacteria|o__Synechococcales|f__Synechococcaceae|g__Synechococcus|s__Synechococcus sp. JA-3-3Ab,62,57,114,51,46,85,69,83,76,74,95
d__Bacteria|p__Cyanobacteria|o__Synechococcales|f__Synechococcaceae|g__Synechococcus|s__Synechococcus sp. CB0101,113,48,112,56,83,119,92,95,73,76,83
d__Bacteria|p__Cyanobacteria|o__Synechococcales|f__Synechococcaceae|g__Synechococcus|s__Synechococcus sp. RSCCF101,48,56,103,103,100,71,86,98,90,131,116
d__Bacteria|p__Cyanobacteria|o__Synechococcales|f__Synechococcaceae|g__Synechococcus|s__Synechococcus sp. CBW1107,66,57,88,25,29,82,47,40,67,72,115
d__Bacteria|p__Cyanobacteria|o__Synechococcales|f__Synechococcaceae|g__Synechococcus|s__Synechococcus sp. MIT S9220,50,38,84,92,104,24,33,48,113,67,91
d__Bacteria|p__Cyanobacteria|o__Synechococcales|f__Synechococcaceae|g__Synechococcus|s__Synechococcus sp. WH 8101,33,54,70,39,52,57,65,75,36,78,68
d__Bacteria|p__Cyanobacteria|o__Synechococcales|f__Synechococcaceae|g__Synechococcus|s__Synechococcus sp. CBW1004,36,48,65,47,52,90,73,153,192,118,174
d__Bacteria|p__Cyanobacteria|o__Synechococcales|f__Synechococcaceae|g__Synechococcus|s__Synechococcus sp. PCC 7502,41,74,59,72,60,36,53,54,88,79,112
d__Bacteria|p__Cyanobacteria|o__Synechococcales|f__Synechococcaceae|g__Synechococcus|s__Synechococcus sp. NOUM97013,34,26,55,75,38,61,55,75,76,46,69
d__Bacteria|p__Cyanobacteria|o__Synechococcales|f__Synechococcaceae|g__Synechococcus|s__Synechococcus sp. PROS-U-1,30,31,37,66,67,90,108,100,79,66,132
d__Bacteria|p__Cyanobacteria|o__Synechococcales|f__Synechococcaceae|g__Synechococcus|s__Synechococcus lividus,45,49,50,30,23,237,158,94,75,67,72
d__Bacteria|p__Cyanobacteria|o__Synechococcales|f__Synechococcaceae|g__Cyanobium|s__Cyanobium gracile,63,61,94,42,29,60,72,75,78,72,84
d__Bacteria|p__Cyanobacteria|o__Synechococcales|f__Prochloraceae|g__Prochlorococcus|s__Prochlorococcus marinus,358,723,633,260,243,221,445,456,317,390,434
d__Bacteria|p__Cyanobacteria|o__Synechococcales|f__Leptolyngbyaceae|g__Leptolyngbya|s__Leptolyngbya sp. O-77,57,75,208,47,28,52,51,76,102,54,62
d__Bacteria|p__Cyanobacteria|o__Synechococcales|f__Leptolyngbyaceae|g__Leptolyngbya|s__Leptolyngbya sp. NIES-3755,67,225,185,57,28,48,49,100,123,61,81
d__Bacteria|p__Cyanobacteria|o__Synechococcales|f__Leptolyngbyaceae|g__Leptolyngbya|s__Leptolyngbya sp. BL0902,91,80,141,130,149,201,172,194,112,162,192
d__Bacteria|p__Cyanobacteria|o__Synechococcales|f__Leptolyngbyaceae|g__Leptolyngbya|s__Leptolyngbya sp. PCC 7376,43,88,62,118,89,49,54,82,101,81,110
d__Bacteria|p__Cyanobacteria|o__Synechococcales|f__Leptolyngbyaceae|g__Leptolyngbya|s__Leptolyngbya boryana,37,44,101,81,121,22,42,57,112,134,86
d__Bacteria|p__Cyanobacteria|o__Synechococcales|f__Pseudanabaenaceae|g__Pseudanabaena|s__Pseudanabaena sp. ABRG5-3,64,80,230,96,59,39,83,116,128,77,95
d__Bacteria|p__Cyanobacteria|o__Synechococcales|f__Pseudanabaenaceae|g__Pseudanabaena|s__Pseudanabaena sp. PCC 7367,101,198,156,11,23,38,40,75,61,37,44
d__Bacteria|p__Cyanobacteria|o__Synechococcales|f__Acaryochloridaceae|g__Acaryochloris|s__Acaryochloris marina,83,119,147,41,53,165,196,144,129,118,184
d__Bacteria|p__Cyanobacteria|o__Synechococcales|f__Prochlorotrichaceae|g__Halomicronema|s__Halomicronema hongdechloris,84,77,112,41,49,77,140,102,112,70,145
d__Bacteria|p__Cyanobacteria|o__Synechococcales|f__Chamaesiphonaceae|g__Chamaesiphon|s__Chamaesiphon minutus,70,91,106,23,89,119,42,57,44,126,58
d__Bacteria|p__Cyanobacteria|o__Nostocales|f__Nostocaceae|g__Nostoc|s__Nostoc sp. NIES-4103,78,220,142,76,57,63,126,87,80,79,140
d__Bacteria|p__Cyanobacteria|o__Nostocales|f__Nostocaceae|g__Nostoc|s__Nostoc sp. PCC 7524,53,109,93,23,36,51,52,52,65,81,107
d__Bacteria|p__Cyanobacteria|o__Nostocales|f__Nostocaceae|g__Nostoc|s__Nostoc linckia,84,117,148,33,27,64,65,60,65,48,65
d__Bacteria|p__Cyanobacteria|o__Nostocales|f__Nostocaceae|g__Nostoc|s__Nostoc piscinale,57,82,112,86,129,25,47,46,39,77,92
d__Bacteria|p__Cyanobacteria|o__Nostocales|f__Nostocaceae|g__Nostoc|s__Nostoc sphaeroides,50,75,49,52,60,33,49,38,112,90,64
d__Bacteria|p__Cyanobacteria|o__Nostocales|f__Nostocaceae|g__Anabaena|s__Anabaena cylindrica,53,171,143,49,17,57,87,102,101,89,68
d__Bacteria|p__Cyanobacteria|o__Nostocales|f__Nostocaceae|g__Cylindrospermum|s__Cylindrospermum stagnale,35,88,97,36,60,177,154,86,67,68,56
d__Bacteria|p__Cyanobacteria|o__Nostocales|f__Calotrichaceae|g__Calothrix|s__Calothrix sp. NIES-2098,74,109,207,14,33,56,87,73,64,53,72
d__Bacteria|p__Cyanobacteria|o__Nostocales|f__Calotrichaceae|g__Calothrix|s__Calothrix sp. NIES-2100,51,99,109,67,116,28,73,85,106,69,111
d__Bacteria|p__Cyanobacteria|o__Nostocales|f__Calotrichaceae|g__Calothrix|s__Calothrix sp. PCC 7507,47,72,81,57,58,40,87,105,90,75,118
d__Bacteria|p__Cyanobacteria|o__Nostocales|f__Calotrichaceae|g__Calothrix|s__Calothrix sp. 336/3,39,80,80,49,29,24,56,68,90,71,119
d__Bacteria|p__Cyanobacteria|o__Nostocales|f__Calotrichaceae|g__Calothrix|s__Calothrix parasitica,102,220,228,157,173,169,237,173,184,218,266
d__Bacteria|p__Cyanobacteria|o__Nostocales|f__Calotrichaceae|g__Calothrix|s__Calothrix brevissima,33,93,137,21,53,46,75,79,107,134,137
d__Bacteria|p__Cyanobacteria|o__Nostocales|f__Aphanizomenonaceae|g__Anabaenopsis|s__Anabaenopsis circularis,35,63,73,60,36,51,66,117,62,162,91
d__Bacteria|p__Cyanobacteria|o__Nostocales|f__Aphanizomenonaceae|g__Sphaerospermopsis|s__Sphaerospermopsis kisseleviana,108,73,109,155,46,23,43,35,38,144,55
d__Bacteria|p__Cyanobacteria|o__Nostocales|f__Scytonemataceae|g__Brasilonema|s__Brasilonema sennae,64,213,122,38,20,81,96,72,55,71,92
d__Bacteria|p__Cyanobacteria|o__Nostocales|f__Rivulariaceae|g__Rivularia|s__Rivularia sp. PCC 7116,126,252,163,77,68,147,164,184,201,135,131
d__Bacteria|p__Cyanobacteria|o__Nostocales|f__Rivulariaceae|g__Microchaete|s__Microchaete diplosiphon,37,92,101,82,43,14,44,50,84,59,105
d__Bacteria|p__Cyanobacteria|o__Nostocales|f__Hapalosiphonaceae|g__Fischerella|s__Fischerella sp. NIES-4106,76,76,57,28,15,55,91,79,65,51,52
d__Bacteria|p__Cyanobacteria|o__Chroococcales|f__Aphanothecaceae|g__Gloeothece|s__Gloeothece citriformis,82,153,132,48,48,44,130,88,99,109,109
d__Bacteria|p__Cyanobacteria|o__Chroococcales|f__Aphanothecaceae|g__Gloeothece|s__Gloeothece verrucosa,95,167,111,148,105,42,106,108,133,107,102
d__Bacteria|p__Cyanobacteria|o__Chroococcales|f__Aphanothecaceae|g__Halothece|s__Halothece sp. PCC 7418,50,64,104,41,57,90,79,69,47,54,99
d__Bacteria|p__Cyanobacteria|o__Chroococcales|f__Aphanothecaceae|g__Rippkaea|s__Rippkaea orientalis,67,171,154,88,77,43,89,97,61,118,175
d__Bacteria|p__Cyanobacteria|o__Chroococcales|f__Chroococcaceae|g__Geminocystis|s__Geminocystis sp. NIES-3709,151,289,223,57,42,65,161,142,220,123,175
d__Bacteria|p__Cyanobacteria|o__Chroococcales|f__Chroococcaceae|g__Geminocystis|s__Geminocystis sp. NIES-3708,130,178,157,101,46,100,233,173,183,78,137
d__Bacteria|p__Cyanobacteria|o__Chroococcales|f__Chroococcaceae|g__Geminocystis|s__Geminocystis herdmanii,108,248,184,37,41,94,167,141,129,95,92
d__Bacteria|p__Cyanobacteria|o__Chroococcales|f__Chroococcaceae|g__Chondrocystis|s__Chondrocystis sp. NIES-4102,88,114,81,92,39,24,74,39,58,60,32
d__Bacteria|p__Cyanobacteria|o__Chroococcales|f__Microcystaceae|g__Microcystis|s__Microcystis aeruginosa,50,44,66,117,80,47,57,61,105,84,101
d__Bacteria|p__Cyanobacteria|o__Chroococcales|f__Geminocystaceae|g__Cyanobacterium|s__Cyanobacterium aponinum,75,138,133,218,180,82,95,138,208,179,251
d__Bacteria|p__Cyanobacteria|o__Oscillatoriales|f__Microcoleaceae|g__Trichodesmium|s__Trichodesmium erythraeum,133,322,213,99,113,79,159,143,141,147,160
d__Bacteria|p__Cyanobacteria|o__Oscillatoriales|f__Microcoleaceae|g__Microcoleus|s__Microcoleus sp. PCC 7113,43,67,203,54,33,35,34,80,54,75,109
d__Bacteria|p__Cyanobacteria|o__Oscillatoriales|f__Microcoleaceae|g__Oxynema|s__Oxynema sp. AP17,67,101,74,44,53,93,71,142,68,49,82
d__Bacteria|p__Cyanobacteria|o__Oscillatoriales|f__Oscillatoriaceae|g__Oscillatoria|s__Oscillatoria acuminata,63,76,227,91,24,46,55,28,40,35,47
d__Bacteria|p__Cyanobacteria|o__Oscillatoriales|f__Oscillatoriaceae|g__Oscillatoria|s__Oscillatoria nigro-viridis,81,128,153,67,58,101,111,95,185,119,170
d__Bacteria|p__Cyanobacteria|o__Oscillatoriales|f__Oscillatoriaceae|g__Moorea|s__Moorea producens,96,195,182,55,40,104,90,120,132,72,146
d__Bacteria|p__Cyanobacteria|o__Oscillatoriales|f__Gomontiellaceae|g__Crinalium|s__Crinalium epipsammum,79,121,158,59,32,63,55,72,34,51,35
d__Bacteria|p__Cyanobacteria|o__Oscillatoriales|f__Coleofasciculaceae|g__Geitlerinema|s__Geitlerinema sp. PCC 7407,53,105,148,47,80,81,73,122,127,142,117
d__Bacteria|p__Cyanobacteria|o__Pleurocapsales|f__Dermocarpellaceae|g__Stanieria|s__Stanieria cyanosphaera,60,154,83,45,38,214,178,88,77,73,82
d__Bacteria|p__Cyanobacteria|c__Gloeobacteria|o__Gloeobacterales|f__Gloeobacteraceae|g__Gloeobacter,142,160,249,143,274,241,163,216,192,224,218
d__Bacteria|p__Cyanobacteria|o__Gloeoemargaritales|f__Gloeomargaritaceae|g__Gloeomargarita|s__Gloeomargarita lithophora,122,98,206,142,116,110,117,150,140,196,269
d__Bacteria|p__Cyanobacteria|o__Chroococcidiopsidales|f__Chroococcidiopsidaceae|g__Chroococcidiopsis|s__Chroococcidiopsis thermalis,48,86,80,42,22,84,84,109,81,39,91
d__Bacteria|p__Tenericutes|c__Mollicutes|o__Mycoplasmatales|f__Mycoplasmataceae|g__Mycoplasma,2312,4168,3283,2944,2256,1228,2589,2440,2087,2429,2109
d__Bacteria|p__Tenericutes|c__Mollicutes|o__Mycoplasmatales|f__Mycoplasmataceae|g__Mycoplasmopsis,1224,2637,1675,1426,697,602,1412,1267,1418,1324,1304
d__Bacteria|p__Tenericutes|c__Mollicutes|o__Mycoplasmatales|f__Mycoplasmataceae|g__Ureaplasma,230,485,405,203,157,79,219,276,163,234,204
d__Bacteria|p__Tenericutes|c__Mollicutes|o__Mycoplasmatales|f__Mycoplasmataceae|g__Candidatus Hepatoplasma,43,137,80,34,32,25,65,82,63,76,53
d__Bacteria|p__Tenericutes|c__Mollicutes|o__Entomoplasmatales|f__Spiroplasmataceae|g__Spiroplasma,1804,3950,2741,2264,1072,965,2166,1956,1975,1907,1617
d__Bacteria|p__Tenericutes|c__Mollicutes|o__Entomoplasmatales|f__Entomoplasmataceae|g__Mesoplasma,311,727,411,452,195,159,397,351,363,378,254
d__Bacteria|p__Tenericutes|c__Mollicutes|o__Entomoplasmatales|f__Entomoplasmataceae|g__Entomoplasma,160,217,238,162,69,58,123,127,56,107,88
d__Bacteria|p__Tenericutes|c__Mollicutes|o__Acholeplasmatales|f__Acholeplasmataceae|g__Acholeplasma,725,951,715,1063,347,300,652,1152,2654,1344,987
d__Bacteria|p__Tenericutes|c__Mollicutes|o__Acholeplasmatales|f__Acholeplasmataceae|g__Candidatus Phytoplasma,332,493,433,483,178,188,312,390,873,436,290
d__Bacteria|p__Deinococcus-Thermus|c__Deinococci|o__Deinococcales|f__Deinococcaceae|g__Deinococcus,1277,1200,1988,1415,1400,1440,1254,1690,2143,2089,2416
d__Bacteria|p__Deinococcus-Thermus|c__Deinococci|o__Thermales|f__Thermaceae|g__Thermus,432,414,757,222,318,572,508,553,868,618,981
d__Bacteria|p__Deinococcus-Thermus|c__Deinococci|o__Thermales|f__Thermaceae|g__Meiothermus,244,222,275,225,215,135,111,208,259,332,428
d__Bacteria|p__Deinococcus-Thermus|c__Deinococci|o__Thermales|f__Thermaceae|g__Marinithermus,64,75,127,57,78,85,42,99,130,104,115
d__Bacteria|p__Deinococcus-Thermus|c__Deinococci|o__Thermales|f__Thermaceae|g__Oceanithermus,37,41,81,88,89,54,41,63,81,122,125
d__Bacteria|p__Deinococcus-Thermus|c__Deinococci|o__Trueperales|f__Trueperaceae|g__Truepera,58,26,72,58,38,74,57,68,61,72,64
d__Bacteria|p__Chloroflexi|c__Dehalococcoidia|o__Dehalococcoidales|f__Dehalococcoidaceae|g__Dehalococcoides,307,501,898,341,323,294,222,482,648,623,829
d__Bacteria|p__Chloroflexi|c__Anaerolineae|o__Anaerolineales|f__Anaerolineaceae|g__Anaerolinea,190,212,274,178,121,123,112,286,315,229,279
d__Bacteria|p__Chloroflexi|c__Anaerolineae|o__Anaerolineales|f__Anaerolineaceae|g__Pelolinea,100,137,248,46,47,103,128,144,125,82,183
d__Bacteria|p__Chloroflexi|c__Anaerolineae|o__Anaerolineales|f__Anaerolineaceae|g__Brevefilum,53,103,98,73,29,102,108,127,115,73,73
d__Bacteria|p__Chloroflexi|c__Chloroflexia|o__Chloroflexales|f__Roseiflexaceae|g__Roseiflexus,195,166,267,192,220,176,134,404,322,269,343
d__Bacteria|p__Chloroflexi|c__Chloroflexia|o__Chloroflexales|f__Chloroflexaceae|g__Chloroflexus,156,102,196,57,137,179,141,144,106,120,123
d__Bacteria|p__Chloroflexi|c__Caldilineae|o__Caldilineales|f__Caldilineaceae|g__Caldilinea,119,108,193,90,63,133,125,195,159,129,166
