Treatment_Gropu	Control	Control	Control	DSS	DSS	DSS	Control	DSS	RCE	RCE+DSS	RCE	RCE	RCE	RCE+DSS	RCE+DSS	RCE+DSS	Start
Taxonomy	Control_327	Control_328	Control_330	DSS_334	DSS_339	DSS_treatedp	D_Control	D_DSS	D_RCE	D_RCE_plus_DSS	RCE_318	RCE_319	RCE_322	RCE_plus_DSS_301	RCE_plus_DSS_305	RCE_plus_DSS_313	Start
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Oceanospirillales|f__Halomonadaceae|g__Cobetia	0.003622018	0.001954813	0.003142583	0.003098696	0.002153121	0.001603906	0.002475453	0.003897156	0.003371103	0.002679192	0.003918435	0.003818823	0.005138315	0.005823723	0.00621369	0.005044185	0.003030558
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Oceanospirillales|f__Halomonadaceae|g__Pistricoccus	0.001415114	0.000835851	0.001035204	0.001206572	0.000673877	0.00054817	0.00088409	0.000786422	0.001150141	0.000754702	0.001380588	0.001114684	0.002080391	0.00206438	0.001833548	0.001665533	0.000937631
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Oceanospirillales|f__Halomonadaceae|g__Halotalea	0.001280341	0.000727999	0.001238547	0.004881132	0.003385823	0.001705419	0.000805504	0.002743738	0.000806421	0.002578565	0.000994836	0.002188083	0.001328442	0.003781074	0.003590698	0.003378652	0.001942236
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Oceanospirillales|f__Oceanospirillaceae|g__Marinomonas	0.010428043	0.004664589	0.007542199	0.017029118	0.006557978	0.007511964	0.005933228	0.012844887	0.005393765	0.009119317	0.006862337	0.006811955	0.007018186	0.015167757	0.018946662	0.01337185	0.007417333
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Oceanospirillales|f__Oceanospirillaceae|g__Marinobacterium	0.005913155	0.002696294	0.00341987	0.004579489	0.001561423	0.001664814	0.002789796	0.002970926	0.004719544	0.002125744	0.003613893	0.004252312	0.00511325	0.004997971	0.006391952	0.006067298	0.005910426
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Oceanospirillales|f__Oceanospirillaceae|g__Neptunomonas	0.00411057	0.003532145	0.006525481	0.008089517	0.005604688	0.003512351	0.005127724	0.002988402	0.001348441	0.003308111	0.001299377	0.002332579	0.001178053	0.007062351	0.003692562	0.006424198	0.003264966
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Oceanospirillales|f__Oceanospirillaceae|g__Bermanella	0.00163412	0.001038073	0.001386434	0.001124306	0.000476645	0.000588776	0.00155207	0.001310703	0.000740321	0.001018848	0.000609083	0.000970188	0.000852208	0.001651504	0.002622992	0.00121346	0.001222269
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Oceanospirillales|f__Oceanospirillaceae|g__Bacterioplanes	0.001482501	0.000579703	0.000517602	0.001124306	0.001429935	0.000669986	0.001060908	0.000786422	0.001044381	0.000905642	0.001400891	0.002105513	0.001403637	0.003150895	0.003616164	0.003545206	0.001088322
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Oceanospirillales|f__Oceanospirillaceae|g__Amphritea	0.000724404	0.000512296	0.000647002	0.001974391	0.001282011	0.000690289	0.001296666	0.002341789	0.000846081	0.001408777	0.001339983	0.001630741	0.001027663	0.001694964	0.003234175	0.002522093	0.00132273
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Oceanospirillales|f__Alcanivoracaceae|g__Alcanivorax	0.019104041	0.020357022	0.020389817	0.005566684	0.01998622	0.036280757	0.008172923	0.011918657	0.006596786	0.01410035	0.00783687	0.018412922	0.010602474	0.01468969	0.010008116	0.006947652	0.008103813
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Oceanospirillales|f__Alcanivoracaceae|g__Ketobacter	0.001128722	0.001145925	0.000942775	0.002303456	0.00070675	0.001076038	0.001316312	0.001712652	0.001440981	0.001408777	0.001847552	0.001961017	0.0024313	0.00210784	0.003361505	0.001665533	0.001925493
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Oceanospirillales|f__Hahellaceae|g__Hahella	0.004514888	0.002076147	0.003586242	0.003235807	0.003468004	0.001705419	0.002593331	0.002464121	0.001626061	0.002691771	0.001888158	0.002477075	0.002130521	0.005497769	0.003463368	0.004949012	0.002243618
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Oceanospirillales|f__Hahellaceae|g__Spartinivicinus	0.002307984	0.000943703	0.001552806	0.002248611	0.000624569	0.001035433	0.001178787	0.002201981	0.000951841	0.000930799	0.001076047	0.001114684	0.001904936	0.001608043	0.001324229	0.002426919	0.001138552
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Oceanospirillales|f__Kangiellaceae|g__Kangiella	0.004312729	0.002264887	0.004510531	0.00433269	0.002481841	0.002740852	0.004184694	0.003600064	0.003291783	0.002867868	0.005217812	0.005098645	0.003860002	0.006562554	0.005755303	0.007280758	0.004956051
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Oceanospirillales|f__Saccharospirillaceae|g__Saccharospirillum	0.00158358	0.001091999	0.000776403	0.000712974	0.001019034	0.001218156	0.001473484	0.001170894	0.001322001	0.001006269	0.00263936	0.002662855	0.001203118	0.001173437	0.001120502	0.001451393	0.00205944
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Oceanospirillales|f__Saccharospirillaceae|g__Gynuella	0.001381421	0.000593185	0.000961261	0.001617903	0.00095329	0.000791802	0.00121808	0.001293227	0.001084041	0.000905642	0.000893322	0.002415148	0.000927403	0.001542852	0.001782616	0.002070019	0.000971118
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Oceanospirillales|f__Endozoicomonadaceae|g__Endozoicomonas	0.002695455	0.00183348	0.00153432	0.00537473	0.001955888	0.001096341	0.00149313	0.002743738	0.001983002	0.001685501	0.00314693	0.002064229	0.005439094	0.003542041	0.002546594	0.005282119	0.001573881
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Xanthomonadales|f__Xanthomonadaceae|g__Xanthomonas	0.031031431	0.02345776	0.026342239	0.041818688	0.029650609	0.021277131	0.026247658	0.031194727	0.028991485	0.024703915	0.026495116	0.038291446	0.035968203	0.04613345	0.03547406	0.050227714	0.037622455
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Xanthomonadales|f__Xanthomonadaceae|g__Stenotrophomonas	0.030071175	0.020168281	0.023754229	0.029917501	0.021070998	0.020160488	0.024754527	0.024588784	0.026426803	0.023446078	0.029276596	0.033419866	0.037998464	0.038875526	0.032239885	0.035499644	0.035395581
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Xanthomonadales|f__Xanthomonadaceae|g__Lysobacter	0.019339893	0.011378362	0.011553613	0.025063791	0.011751766	0.011024315	0.013870394	0.021775142	0.015388093	0.015320452	0.018130375	0.019795955	0.022859234	0.028010371	0.025109421	0.025363687	0.020544171
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Xanthomonadales|f__Xanthomonadaceae|g__Luteimonas	0.005660457	0.004273626	0.003345926	0.009021868	0.004076137	0.003085996	0.004459744	0.007986549	0.006345605	0.006691692	0.007918081	0.007555078	0.007995719	0.009474415	0.007665249	0.009493538	0.007434077
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Xanthomonadales|f__Xanthomonadaceae|g__Pseudoxanthomonas	0.005003439	0.002642368	0.003327441	0.003208385	0.002054505	0.001746024	0.003673886	0.003512683	0.003582623	0.002993652	0.004791454	0.006419752	0.006441692	0.006758127	0.007359658	0.005282119	0.004403518
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Xanthomonadales|f__Xanthomonadaceae|g__Thermomonas	0.004447502	0.002480591	0.00223678	0.003482605	0.00348444	0.002679944	0.002868382	0.003355399	0.004441924	0.003836402	0.00615174	0.005449564	0.008121044	0.005193544	0.006290088	0.006257645	0.004420262
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Xanthomonadales|f__Xanthomonadaceae|g__Xylella	0.001667813	0.001186369	0.001608263	0.00183728	0.000887546	0.001563301	0.001650302	0.001730128	0.001612841	0.001408777	0.001847552	0.001899091	0.001654287	0.002173031	0.002215537	0.003450032	0.002025953
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Xanthomonadales|f__Xanthomonadaceae|g__Pseudolysobacter	0.001280341	0.000485333	0.00083186	0.002166345	0.001199831	0.000832407	0.000844797	0.002219457	0.001573181	0.001723236	0.001116652	0.00144496	0.001904936	0.002716289	0.001400627	0.0017845	0.001473421
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Xanthomonadales|f__Rhodanobacteraceae|g__Dyella	0.007109264	0.004098367	0.004954189	0.009241244	0.004076137	0.003106299	0.005324188	0.006728274	0.005446645	0.005220023	0.005258418	0.0082982	0.009750265	0.008670394	0.008505625	0.014775656	0.00676434
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Xanthomonadales|f__Rhodanobacteraceae|g__Luteibacter	0.003723098	0.001617777	0.001941007	0.003756826	0.002761254	0.001827235	0.001944999	0.004736006	0.002762982	0.001974804	0.002862691	0.003798181	0.003885067	0.004237411	0.002470197	0.003545206	0.002913354
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Xanthomonadales|f__Rhodanobacteraceae|g__Rhodanobacter	0.003689405	0.001725628	0.001977979	0.004634333	0.003024231	0.002375405	0.002455806	0.002114601	0.002366382	0.00254083	0.005928409	0.006006906	0.009449486	0.004280871	0.003208709	0.004972805	0.003013815
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Xanthomonadales|f__Rhodanobacteraceae|g__Aerosticca	0.002661762	0.001159407	0.001294005	0.00249541	0.000641005	0.000507565	0.001532423	0.001450511	0.001943342	0.000955956	0.00227391	0.002250009	0.003383768	0.002346874	0.001859014	0.002783819	0.002628716
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Xanthomonadales|f__Rhodanobacteraceae|g__Frateuria	0.001549887	0.000957184	0.000887318	0.000575864	0.000394465	0.000365447	0.000923383	0.000891278	0.001136921	0.000628918	0.001725736	0.002002302	0.002205716	0.00206438	0.001298763	0.001689326	0.001657598
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Xanthomonadales|f__Rhodanobacteraceae|g__Ahniella	0.001196108	0.000889777	0.000739431	0.000767819	0.000246541	0.000873012	0.000766212	0.000908754	0.001467421	0.001169788	0.00278148	0.001321106	0.001930001	0.002911862	0.002852186	0.001308633	0.00200921
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Xanthomonadales|f__Rhodanobacteraceae|g__Dokdonella	0.001078182	0.000970666	0.000905803	0.000877507	0.000690314	0.000913617	0.001041262	0.001328179	0.001110481	0.001496826	0.001603919	0.001424318	0.000476234	0.001803616	0.000967706	0.0010707	0.001356217
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Vibrionales|f__Vibrionaceae|g__Vibrio	0.091005316	0.050016259	0.087788977	0.105273405	0.050540811	0.050472279	0.07809464	0.073696449	0.057017909	0.052841724	0.074186326	0.082982002	0.072738484	0.10491394	0.102729618	0.091651897	0.077488528
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Vibrionales|f__Vibrionaceae|g__Photobacterium	0.008574918	0.004731996	0.008558917	0.004442379	0.003928213	0.005177165	0.006424389	0.006990415	0.005116144	0.004892985	0.007248089	0.007988566	0.007143511	0.00906154	0.010542901	0.007185585	0.008204274
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Vibrionales|f__Vibrionaceae|g__Aliivibrio	0.005138212	0.002332295	0.005009647	0.002879319	0.001134086	0.002273892	0.003104139	0.002394217	0.001599621	0.002238949	0.003431168	0.003034416	0.001503897	0.004411253	0.003336039	0.002997959	0.003013815
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Vibrionales|f__Vibrionaceae|g__Salinivibrio	0.003689405	0.002399702	0.00223678	0.002385722	0.001709348	0.002091168	0.002396867	0.004788434	0.003979223	0.001999961	0.002659663	0.003756897	0.002982729	0.004367792	0.00364163	0.003973486	0.00338217
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Vibrionales|f__Vibrionaceae|g__Paraphotobacterium	0.001987898	0.001038073	0.003013182	0.00170017	0.000690314	0.001116643	0.001571716	0.001258275	0.000594901	0.00076728	0.00131968	0.001217895	0.000852208	0.000890943	0.001655286	0.001617946	0.001456677
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Vibrionales|f__Vibrionaceae|g__Grimontia	0.001566733	0.000781925	0.001257033	0.001069462	0.000180796	0.000324842	0.00182712	0.000454377	0.000608121	0.0004654	0.001624222	0.001857806	0.001077793	0.001760155	0.003488834	0.003093133	0.001356217
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Vibrionales|f__Vibrionaceae|g__Enterovibrio	0.001162415	0.000741481	0.000868832	0.001535637	0.000427337	0.000730894	0.001159141	0.001398083	0.001255901	0.000930799	0.000690294	0.00117661	0.001428702	0.001760155	0.001451559	0.0010707	0.001456677
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Aeromonadales|f__Aeromonadaceae|g__Aeromonas	0.054667206	0.034943974	0.041722409	0.05509098	0.044541658	0.030007252	0.043045373	0.047796962	0.041418296	0.038892314	0.048746954	0.053587382	0.069104066	0.070840813	0.064938157	0.066169243	0.058735902
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Aeromonadales|f__Aeromonadaceae|g__Dongshaea	0.00316716	0.001981776	0.002273751	0.002138923	0.001166959	0.001989655	0.001473484	0.001240799	0.001612841	0.001710658	0.001827249	0.002126156	0.002907534	0.002846671	0.003361505	0.003188306	0.002327335
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Aeromonadales|f__Aeromonadaceae|g__Oceanimonas	0.002392217	0.000930222	0.001367948	0.001343682	0.000805366	0.000771499	0.001414544	0.000681565	0.001335221	0.001257837	0.00131968	0.002084871	0.001804676	0.00278148	0.003488834	0.002260366	0.00142319
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Aeromonadales|f__Aeromonadaceae|g__Oceanisphaera	0.001987898	0.000768444	0.001016718	0.001371105	0.000986162	0.001380577	0.00149313	0.001450511	0.001084041	0.001547139	0.00190846	0.001775237	0.001754546	0.003368198	0.002495663	0.002188986	0.002025953
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Aeromonadales|f__Aeromonadaceae|g__Zobellella	0.001987898	0.001321184	0.001294005	0.001508215	0.00111765	0.00101513	0.00155207	0.001135942	0.001507081	0.001509404	0.002476938	0.003612401	0.002255845	0.003911456	0.004227347	0.002926579	0.002076184
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Aeromonadales|f__Succinivibrionaceae|g__Succinivibrio	0.01212955	0.007805772	0.011091469	0.011188213	0.008990512	0.007897714	0.008330095	0.006937987	0.006438146	0.005949568	0.006882639	0.006791313	0.010201434	0.012212435	0.006442884	0.013609783	0.008421938
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Chromatiales|f__Chromatiaceae|g__Nitrosococcus	0.005272985	0.00330296	0.00438113	0.006663568	0.003714544	0.002943878	0.004047169	0.005260287	0.003542963	0.004301802	0.006578098	0.00685324	0.008271433	0.008192327	0.00634102	0.007399725	0.005324406
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Chromatiales|f__Chromatiaceae|g__Thiocystis	0.004481195	0.000889777	0.001386434	0.002276034	0.001380627	0.000974525	0.001787827	0.001590319	0.001361661	0.001496826	0.001563313	0.003901393	0.00233104	0.002911862	0.00175715	0.002403126	0.001640855
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Chromatiales|f__Chromatiaceae|g__Thiodictyon	0.004447502	0.003491701	0.004713874	0.00787014	0.006114205	0.003959008	0.00365424	0.00463115	0.002644002	0.003886716	0.003816921	0.005036719	0.003183249	0.00771426	0.005984497	0.006947652	0.005324406
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Chromatiales|f__Chromatiaceae|g__Allochromatium	0.002880768	0.002831109	0.002255265	0.004524645	0.003139283	0.001624209	0.003713179	0.002219457	0.002644002	0.001861598	0.003756013	0.004747726	0.002832339	0.004063568	0.002979515	0.004496939	0.003532861
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Chromatiales|f__Chromatiaceae|g__Rheinheimera	0.002729149	0.001226814	0.003586242	0.003208385	0.00111765	0.002578431	0.001807473	0.003163163	0.001903682	0.002654036	0.00227391	0.002683498	0.002305975	0.004498174	0.005220519	0.003116926	0.002076184
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Chromatiales|f__Chromatiaceae|g__Thioflavicoccus	0.002291137	0.001752591	0.001220062	0.004085891	0.000805366	0.000852709	0.002220049	0.001730128	0.001983002	0.001597453	0.002111488	0.002332579	0.003534158	0.00208611	0.002139139	0.004877632	0.002092927
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Chromatiales|f__Chromatiaceae|g__Marichromatium	0.002038438	0.001172888	0.001330976	0.003043852	0.001199831	0.001624209	0.001178787	0.001642748	0.001335221	0.001660345	0.001482102	0.001527529	0.003383768	0.002759749	0.002775788	0.002474506	0.002377565
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Chromatiales|f__Chromatiaceae|g__Caldichromatium	0.001954205	0.001186369	0.001682206	0.000877507	0.000443773	0.000669986	0.001296666	0.00075147	0.001692161	0.000805016	0.002334819	0.002229367	0.002130521	0.001803616	0.002062741	0.001522773	0.001774802
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Chromatiales|f__Ectothiorhodospiraceae|g__Thioalkalivibrio	0.006654406	0.002682813	0.004048386	0.005402152	0.00451991	0.003025088	0.003909644	0.005312715	0.003754483	0.005106817	0.009359578	0.007493151	0.011930916	0.010582661	0.011357811	0.008208698	0.005625788
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Chromatiales|f__Ectothiorhodospiraceae|g__Spiribacter	0.005003439	0.003505183	0.004048386	0.003098696	0.002646202	0.002517523	0.004106108	0.001817508	0.002908403	0.002792398	0.003756013	0.003447262	0.004586886	0.005823723	0.005449712	0.004520732	0.003750525
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Chromatiales|f__Ectothiorhodospiraceae|g__Acidihalobacter	0.004363269	0.002615405	0.003456841	0.006224815	0.002728382	0.002720549	0.003497068	0.005085527	0.003873463	0.003396159	0.008405347	0.00685324	0.00734403	0.008105406	0.006850339	0.005876952	0.005056512
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Chromatiales|f__Ectothiorhodospiraceae|g__Ectothiorhodospira	0.003453552	0.001536888	0.002162836	0.004497223	0.001512115	0.001603906	0.002455806	0.004473866	0.001811142	0.003144592	0.002395727	0.003674327	0.003233378	0.004780668	0.004558404	0.003568999	0.002946841
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Chromatiales|f__Ectothiorhodospiraceae|g__Halorhodospira	0.002796535	0.001186369	0.001201576	0.001617903	0.000756058	0.000873012	0.001414544	0.001712652	0.001374881	0.001169788	0.001522708	0.002373863	0.002907534	0.001803616	0.002088207	0.002188986	0.001975723
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Chromatiales|f__Ectothiorhodospiraceae|g__Alkalilimnicola	0.002088978	0.001024592	0.001552806	0.001809858	0.000821802	0.001319669	0.001355605	0.000873802	0.000859301	0.001534561	0.002497241	0.002869278	0.003308573	0.002933592	0.002521128	0.002498299	0.001389704
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Chromatiales|f__Wenzhouxiangellaceae|g__Wenzhouxiangella	0.005812076	0.004448886	0.002865296	0.00616997	0.002761254	0.002476918	0.003713179	0.00732246	0.004917844	0.002993652	0.004141765	0.006791313	0.005990523	0.005910645	0.00621369	0.005329705	0.005776478
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Chromatiales|f__Granulosicoccaceae|g__Granulosicoccus	0.003032387	0.003168146	0.003235012	0.005621529	0.004322678	0.003715377	0.003163079	0.004770958	0.002326722	0.002742084	0.001928763	0.00342662	0.002857404	0.006366981	0.003132311	0.006424198	0.003599834
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Chromatiales|f__Halothiobacillaceae|g__Halothiobacillus	0.002594376	0.002885035	0.002643467	0.004771444	0.003698108	0.002436313	0.003418482	0.00193984	0.001824362	0.002163479	0.002740874	0.004396808	0.004060522	0.00491105	0.004176415	0.006257645	0.002946841
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Chromatiales|f__Thioalkalispiraceae|g__Sulfurivermis	0.00242591	0.001240295	0.001460377	0.00170017	0.001002598	0.000751196	0.002023584	0.001555367	0.001229461	0.001018848	0.001136955	0.003034416	0.001904936	0.002173031	0.002444731	0.00192726	0.001674342
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Chromatiales|f__Woeseiaceae|g__Woeseia	0.00232483	0.001604295	0.001682206	0.003235807	0.00111765	0.002212984	0.002730857	0.001782556	0.002049102	0.001823863	0.00278148	0.004789011	0.003734677	0.004758938	0.004609336	0.003949692	0.002277105
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Chromatiales|f__Thioalkalibacteraceae|g__Guyparkeria	0.001280341	0.000741481	0.000942775	0.002276034	0.001791528	0.000893315	0.001375252	0.001258275	0.000938621	0.001182367	0.001055744	0.001465603	0.002055326	0.002651098	0.001171433	0.002046226	0.001490164
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Thiotrichales|f__Francisellaceae|g__Francisella	0.029548931	0.014802656	0.042166068	0.029917501	0.010798476	0.02048533	0.022534479	0.022526612	0.010258729	0.014855053	0.02300304	0.021695046	0.011254162	0.028836122	0.026051661	0.029694073	0.018501474
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Thiotrichales|f__Francisellaceae|g__Allofrancisella	0.002661762	0.000930222	0.002902268	0.002934164	0.001051906	0.002395708	0.001984291	0.00260393	0.000846081	0.001534561	0.002862691	0.002146798	0.003057924	0.002998783	0.002648458	0.002736233	0.00137296
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Thiotrichales|f__Piscirickettsiaceae|g__Thiomicrorhabdus	0.004683354	0.003356886	0.003715642	0.006252237	0.00253115	0.002578431	0.003634593	0.006256421	0.004613784	0.003119435	0.004852362	0.006357825	0.006592082	0.007084081	0.008250966	0.006852478	0.007082465
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Thiotrichales|f__Piscirickettsiaceae|g__Piscirickettsia	0.004363269	0.001388592	0.002532552	0.001206572	0.000920418	0.000954222	0.001905706	0.000821374	0.000925401	0.001270415	0.00205058	0.002662855	0.001528962	0.002738019	0.001808082	0.002355539	0.001490164
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Thiotrichales|f__Piscirickettsiaceae|g__Methylophaga	0.003419859	0.002790665	0.004492045	0.004250424	0.003057103	0.002497221	0.004184694	0.001800032	0.001255901	0.002062852	0.001827249	0.002683498	0.001102858	0.004150489	0.002444731	0.005234532	0.00274592
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Thiotrichales|f__Piscirickettsiaceae|g__Hydrogenovibrio	0.003234547	0.001941332	0.00284681	0.004661755	0.002711946	0.002578431	0.003438129	0.004403961	0.002194522	0.003232641	0.005156904	0.003282124	0.005489224	0.007540418	0.004914927	0.005948332	0.004420262
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Thiotrichales|f__Piscirickettsiaceae|g__Thiomicrospira	0.003150314	0.001631258	0.00153432	0.002193767	0.001084778	0.001705419	0.001728888	0.002901022	0.001943342	0.00123268	0.00109635	0.001341749	0.001779611	0.002455525	0.003488834	0.002688646	0.001490164
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Thiotrichales|f__Piscirickettsiaceae|g__Cycloclasticus	0.001971052	0.000714518	0.001330976	0.003866515	0.001709348	0.001725722	0.001021615	0.001223323	0.000608121	0.002251528	0.001258772	0.002105513	0.001353507	0.003759344	0.006111827	0.003188306	0.001105065
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Thiotrichales|f__Piscirickettsiaceae|g__Thiosulfatimonas	0.001229802	0.00091674	0.001164604	0.00183728	0.000624569	0.000893315	0.001787827	0.001240799	0.000991501	0.001270415	0.001725736	0.003220197	0.001554027	0.003020513	0.001909946	0.00171312	0.001724572
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Thiotrichales|f__Piscirickettsiaceae|g__Thiosulfativibrio	0.001145569	0.000660592	0.001035204	0.001508215	0.000591697	0.000345144	0.001060908	0.001066038	0.000700661	0.00138362	0.001827249	0.002559644	0.002406235	0.003259547	0.003896289	0.001879673	0.001674342
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Thiotrichales|f__Thiotrichaceae|g__Thiothrix	0.006368014	0.003909627	0.004713874	0.004003625	0.003172155	0.00381689	0.004223987	0.00564476	0.007482526	0.003584835	0.006415676	0.007926639	0.0072939	0.008844236	0.0082255	0.007352138	0.006848057
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Thiotrichales|f__Thiotrichaceae|g__Beggiatoa	0.001617273	0.000808888	0.001349462	0.001042039	0.00070675	0.000812104	0.001355605	0.00075147	0.001229461	0.000553448	0.001746038	0.001919733	0.000726884	0.002542446	0.002419265	0.001308633	0.001490164
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Cellvibrionales|f__Cellvibrionaceae|g__Cellvibrio	0.008692844	0.00796755	0.011553613	0.014725663	0.008793279	0.007836806	0.00846762	0.011272044	0.007204906	0.008150782	0.009643816	0.010775275	0.011229097	0.017145215	0.011434209	0.016417396	0.009527004
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Cellvibrionales|f__Cellvibrionaceae|g__Teredinibacter	0.00316716	0.001793036	0.003567756	0.003290651	0.002120249	0.001888142	0.002789796	0.002079648	0.003265343	0.002804976	0.004304187	0.00460323	0.004361301	0.006388711	0.00552611	0.004877632	0.004386775
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Cellvibrionales|f__Cellvibrionaceae|g__Agarilytica	0.002594376	0.001887406	0.002588009	0.00131626	0.00078893	0.000913617	0.002003938	0.002970926	0.001163361	0.001597453	0.001867855	0.001135326	0.002080391	0.00278148	0.002622992	0.001475186	0.003315196
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Cellvibrionales|f__Cellvibrionaceae|g__Simiduia	0.001415114	0.000795407	0.001109147	0.001425949	0.000460209	0.000812104	0.001237726	0.001031086	0.001401321	0.001521983	0.001827249	0.002270652	0.002406235	0.002020919	0.002750322	0.002307953	0.001691085
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Cellvibrionales|f__Cellvibrionaceae|g__Saccharophagus	0.001330881	0.00082237	0.00105369	0.001535637	0.002416097	0.000954222	0.001080555	0.00202722	0.001070821	0.001547139	0.000933927	0.001300464	0.001503897	0.00282494	0.003972687	0.002403126	0.001038092
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Cellvibrionales|f__Microbulbiferaceae|g__Microbulbifer	0.015044011	0.00998977	0.009982322	0.020511724	0.011357301	0.010171606	0.011591406	0.014714823	0.014066092	0.011924293	0.015369198	0.018516133	0.020302609	0.023164511	0.024931159	0.021437788	0.01558812
