Taxonomy,Control_327,Control_328,Control_330,DSS_334,DSS_339,DSS_treatedp,D_Control,D_DSS,D_RCE,D_RCE_plus_DSS,RCE_318,RCE_319,RCE_322,RCE_plus_DSS_301,RCE_plus_DSS_305,RCE_plus_DSS_313,Start
d__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Micrococcales|f__Beutenbergiaceae|g__Beutenbergia|s__Beutenbergia cavernae,1.2121902177548203e-05,6.883988983740175e-06,6.694079281219998e-06,2.101948716655211e-05,1.0190475076173802e-05,2.4891794238997885e-06,1.0230468667286363e-05,1.1331599812365812e-05,1.3462703822842785e-05,1.2193157026089002e-05,1.59809605294861e-05,1.8548442268093885e-05,1.883009262208726e-05,2.037699558930668e-05,2.3703771270009057e-05,1.736822521465949e-05,1.5899343166335112e-05
d__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Micrococcales|f__Kytococcaceae|g__Kytococcus|s__Kytococcus sedentarius,1.904870342186146e-05,8.761440524760223e-06,9.06939773584645e-06,2.3471760669316522e-05,1.4342150107207572e-05,6.109804040481298e-06,9.99255079130296e-06,2.1380377004463796e-05,1.7285446883649997e-05,1.4225349863770501e-05,1.2293046561143154e-05,1.1562665309980604e-05,3.452183647382664e-05,2.5405085410044693e-05,2.3703771270009057e-05,2.8848916458247963e-05,1.5263369439681707e-05
d__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium pseudolongum,0.008405673309974139,0.0038991539421084687,0.0018380646077982136,0.0018367528535705453,0.0024951566936512962,0.00568257033572468,0.0016066594165159258,0.01402873437147892,0.008212415538154133,0.002988629881073172,0.008615950473774014,0.0035266129195440843,0.009650736303696755,0.0025304523613629932,0.0019728138746874626,0.005742111881985559,0.0033581532679721935
d__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium breve,0.00021754485157921328,4.505883698448114e-05,8.939834911048642e-05,5.430034184692629e-05,2.4343912681970748e-05,3.0549020202406495e-05,6.89961840351871e-05,5.7940821682096886e-05,4.5374298069581234e-05,8.346506297620448e-05,4.3763245757669634e-05,6.166754831989656e-05,5.0527415202600816e-05,0.00028183766626768334,0.0003429545640711437,0.00021077371616434228,4.854599446787654e-05
d__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium longum,0.00014264881312507616,5.491545757483639e-05,7.601019054804643e-05,6.270813671354712e-05,3.283597524544891e-05,3.9826870782396616e-05,5.947946899585095e-05,6.093407446272182e-05,6.166250763302065e-05,8.433600276378226e-05,9.342715386468798e-05,9.129687817672185e-05,0.00012396477642874113,0.0002709875777071434,0.00035405633036216064,0.00021960501712094878,7.716481216727974e-05
d__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium animalis,0.00010714895674797072,4.9126648656691243e-05,5.398451033241934e-05,8.968314524395567e-05,6.453967548243408e-05,7.24124923316302e-05,4.805941094864757e-05,0.00012528900924615785,5.833838323231873e-05,5.486920661740051e-05,6.982450446729312e-05,5.516354908303246e-05,8.473541679939267e-05,0.00010823624929904458,8.491350973939954e-05,0.00011657317262720606,6.486932011864725e-05
d__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium choerinum,0.00010520079389800762,4.599756275499117e-05,3.3038520323440636e-05,2.1720136738770513e-05,2.1135800157990105e-05,3.62062461658151e-05,2.9501816621942073e-05,0.0001098951378029439,8.027760427695142e-05,2.6418506889859503e-05,0.00010031125993892814,4.72142166824208e-05,8.88152702008449e-05,4.154790009767726e-05,3.420544208583586e-05,5.004403875410361e-05,3.667448490367966e-05
d__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium pseudocatenulatum,6.169182358216495e-05,2.0026149770880506e-05,4.210791805928708e-05,4.414092304975943e-05,1.5474425115671328e-05,1.7197966928762174e-05,3.2118913257759516e-05,2.4159826015044088e-05,1.7119240663614898e-05,2.4531470683440966e-05,1.352235121725747e-05,2.8424885553702316e-05,2.1340771638365562e-05,4.84284440628977e-05,5.070806765356368e-05,3.6797087319193834e-05,3.285864254375923e-05
d__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium eulemuris,6.0176585809971435e-05,4.990892013211626e-05,5.895108528300192e-05,8.267664952177163e-05,4.2460312817390836e-05,2.8512418855579395e-05,4.9962753956514795e-05,4.725063317986499e-05,3.5401924867475474e-05,3.919229044100036e-05,4.7942881588458304e-05,5.227288275553731e-05,8.159706802904478e-05,7.568598361742482e-05,5.8209261093439964e-05,8.772425616895809e-05,4.8757985710094346e-05
d__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium adolescentis,5.779549788223875e-05,2.8318227410385718e-05,3.131101599280322e-05,5.67526153496907e-05,3.585537526801893e-05,2.8738707894115737e-05,3.7115188653410994e-05,5.537517644156123e-05,4.138534878873893e-05,3.977291696605222e-05,3.7125000614652326e-05,4.3119106051802666e-05,6.0570131267714015e-05,8.150798235722672e-05,6.180983394458058e-05,8.801863286751165e-05,4.133829223247129e-05
d__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium catenulatum,5.4548559798966913e-05,1.9087424000370484e-05,3.087913991014386e-05,1.85672136637877e-05,9.81305007335255e-06,1.1993319042426254e-05,2.5219294854240802e-05,3.164295796660642e-05,3.83936368281072e-05,2.4676627314703932e-05,2.7290563365737803e-05,3.950577314243373e-05,4.83305710633573e-05,5.266262496457181e-05,5.010797217837358e-05,4.621714167290745e-05,4.112630099025349e-05
d__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium bifidum,4.718883347688407e-05,2.1121329836475535e-05,2.1593804132967734e-05,3.047825639150056e-05,7.92592505924629e-06,4.978358847799577e-06,2.1888444590473148e-05,2.4801237325178002e-05,2.476472678522932e-05,1.7128482489029787e-05,1.9177152635383322e-05,2.770221897182853e-05,3.609101085900058e-05,3.20209930689105e-05,3.120496470988534e-05,2.8848916458247963e-05,2.6286914035007386e-05
d__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium dentium,4.134434492699476e-05,1.689706386918043e-05,1.857067155435225e-05,3.503247861092018e-05,1.1134037583226931e-05,1.6292810774616795e-05,2.0223019458589324e-05,2.608405994544583e-05,1.7617859323720187e-05,2.496694057722986e-05,2.1881622878834817e-05,2.1920886316838228e-05,3.609101085900058e-05,5.9543168929792256e-05,4.5007160639257706e-05,5.1515922246871364e-05,4.133829223247129e-05
d__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium lemurum,3.939618207703166e-05,1.7209972459350436e-05,2.526475083557225e-05,2.5573709385971735e-05,1.6229275121313833e-05,1.538765462047142e-05,2.5933048482191014e-05,2.4373629785088726e-05,1.9446127744106244e-05,3.3821495084270686e-05,2.5815397778400624e-05,4.4564439215550244e-05,2.698979942499174e-05,5.451507910905424e-05,8.041279367547377e-05,5.858096301215658e-05,1.844323807294873e-05
