feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
X2083	DSS_only	TRUE	1.29897459592011	0.174286720953218	12	6	0.000142845140070439	0.00932688490779627
X1879	Sex	M	0.846434277388502	0.113778643671107	12	2	0.000144520842764817	0.00943045479500154
X31633	RCEwDSS_only	TRUE	-1.19108339021777	0.160145441038353	12	4	0.000144740914366568	0.00943897061856829
X7815	DSS_only	TRUE	0.801775577813805	0.107972051316297	12	6	0.000146188337908736	0.00952746555483872
X12123	DSS_only	TRUE	-1.80456540232664	0.243084958109339	12	10	0.000146457640272547	0.00953322542463376
X12124	DSS_only	TRUE	-1.80456540232664	0.243084958109339	12	10	0.000146457640272547	0.00953322542463376
X8340	RCEwDSS_only	TRUE	-0.908321198482631	0.122374051361003	12	6	0.000146594520388731	0.00953624502262102
X2027	DSS_only	TRUE	0.728084693676586	0.0983203391108782	12	6	0.000148759939259683	0.00960007191607006
X7414	DSS_only	TRUE	-1.03748291469838	0.140085925476153	12	6	0.000148656672361007	0.00960007191607006
X10352	DSS_only	TRUE	-0.44041637388394	0.0594285259203135	12	3	0.00014805022219942	0.00960007191607006
X10515	DSS_only	TRUE	-0.44041637388394	0.0594285259203135	12	3	0.00014805022219942	0.00960007191607006
X12527	DSS_only	TRUE	0.728084693676586	0.0983203391108782	12	6	0.000148759939259683	0.00960007191607006
X12719	DSS_only	TRUE	-1.03748291469838	0.140085925476153	12	6	0.000148656672361007	0.00960007191607006
X16257	DSS_only	TRUE	0.728084693676586	0.0983203391108782	12	6	0.000148759939259683	0.00960007191607006
X17416	DSS_only	TRUE	0.728084693676586	0.0983203391108782	12	6	0.000148759939259683	0.00960007191607006
X18534	DSS_only	TRUE	0.728084693676586	0.0983203391108782	12	6	0.000148759939259683	0.00960007191607006
X18539	DSS_only	TRUE	0.728084693676586	0.0983203391108782	12	6	0.000148759939259683	0.00960007191607006
X18544	DSS_only	TRUE	0.728084693676586	0.0983203391108782	12	6	0.000148759939259683	0.00960007191607006
X20530	DSS_only	TRUE	-1.03748291469838	0.140085925476153	12	6	0.000148656672361007	0.00960007191607006
X20565	DSS_only	TRUE	-1.03748291469838	0.140085925476153	12	6	0.000148656672361007	0.00960007191607006
X7346	DSS_only	TRUE	0.630688149020773	0.0852811506804924	12	6	0.000150008737263077	0.00965700718859627
X21756	DSS_only	TRUE	0.630688149020773	0.0852811506804924	12	6	0.000150008737263077	0.00965700718859627
X25816	DSS_only	TRUE	0.630688149020773	0.0852811506804924	12	6	0.000150008737263077	0.00965700718859627
X30276	DSS_only	TRUE	0.630688149020773	0.0852811506804924	12	6	0.000150008737263077	0.00965700718859627
X9711	RCEwDSS_only	TRUE	-0.904040257760592	0.122392180707872	12	6	0.00015115949751471	0.00972514803790612
