feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
X382	RCEwDSS_only	TRUE	0.0847303141149486	0.0902288801651363	12	12	0.378963859911028	0.768852804071743
X1433	RCE_only	TRUE	0.470868520848309	0.50197779200631	12	10	0.379459039563853	0.769626319811886
X3	RCEwDSS_only	TRUE	-0.293576908275767	0.31337658606367	12	5	0.380038775249554	0.769877650850372
X1706	Sex	M	-0.261975269802092	0.279631699990618	12	12	0.380019570426002	0.769877650850372
X1729	RCEwDSS_only	TRUE	-0.313433557906773	0.334562088173001	12	3	0.380024879530167	0.769877650850372
X1744	Sex	M	0.222384443739314	0.237218423672756	12	12	0.37972744107502	0.769877650850372
X1439	RCE_only	TRUE	-0.638096499460181	0.681508944546286	12	6	0.380287859610607	0.769920521285364
X1503	RCE_only	TRUE	0.517030943240974	0.552180664245224	12	12	0.380266592430193	0.769920521285364
X21	DSS_only	TRUE	0.585230020679134	0.627077986313294	12	3	0.381747356026774	0.77064136454712
X43	RCE_only	TRUE	0.103549398326336	0.110782617676711	12	12	0.381052836979228	0.77064136454712
X116	RCE_only	TRUE	-0.13095270526519	0.140500298166048	12	12	0.382335048226742	0.77064136454712
X558	RCEwDSS_only	TRUE	0.385180824339903	0.412796958684152	12	9	0.381826924330343	0.77064136454712
X614	RCE_only	TRUE	0.504273156833521	0.539188995751739	12	11	0.380795177078336	0.77064136454712
X623	RCEwDSS_only	TRUE	-0.650792711342067	0.697900243666618	12	8	0.38211553105289	0.77064136454712
X772	Sex	M	-0.275751945477738	0.295176180313143	12	6	0.381299928119153	0.77064136454712
X970	Sex	M	-0.533188656949221	0.571735435955413	12	11	0.382077794229139	0.77064136454712
X1051	DSS_only	TRUE	-0.0982331723555655	0.105346614363124	12	12	0.382127685693728	0.77064136454712
X1262	Sex	M	-0.199768299095055	0.213868953411547	12	3	0.381360434391178	0.77064136454712
X1481	RCE_only	TRUE	0.425864864123614	0.457282365295288	12	12	0.382697125230253	0.77064136454712
X1502	RCE_only	TRUE	-0.613502353221986	0.657429197268869	12	6	0.381786477991332	0.77064136454712
X1757	RCEwDSS_only	TRUE	-0.24993359726696	0.26836001974787	12	12	0.382676978865435	0.77064136454712
X1769	Sex	M	-0.50426125179589	0.541053539769171	12	11	0.382357686147063	0.77064136454712
X1848	RCEwDSS_only	TRUE	-0.255921743122712	0.274524723320178	12	12	0.382243461943109	0.77064136454712
